algorithm,scenario,service,users,column,start_time,end_time,avg_cpu_usage,avg_memory_usage,execution_time
iforest,scenario_A,ts-travel-service,1000,ts-rebook-service_energy,2024-08-28 15:46:03.334414,2024-08-28 15:46:04.450611,0.0,730.79296875,0 days 00:00:01.116197
knn,scenario_A,ts-travel-service,1000,ts-rebook-service_energy,2024-08-28 15:46:04.882993,2024-08-28 15:46:06.035853,0.0,729.375,0 days 00:00:01.152860
lof,scenario_A,ts-travel-service,1000,ts-rebook-service_energy,2024-08-28 15:46:06.532538,2024-08-28 15:46:07.617354,0.0,729.8359375,0 days 00:00:01.084816
svm,scenario_A,ts-travel-service,1000,ts-rebook-service_energy,2024-08-28 15:46:08.025352,2024-08-28 15:46:09.349199,0.0,729.6875,0 days 00:00:01.323847
BIRCH,scenario_A,ts-travel-service,1000,ts-route-mongo_energy,2024-08-28 15:46:09.361788,2024-08-28 15:46:10.395348,0.0,729.6875,0 days 00:00:01.033560
iforest,scenario_A,ts-travel-service,1000,ts-route-mongo_energy,2024-08-28 15:46:10.877572,2024-08-28 15:46:11.960494,0.0,731.18359375,0 days 00:00:01.082922
knn,scenario_A,ts-travel-service,1000,ts-route-mongo_energy,2024-08-28 15:46:12.410182,2024-08-28 15:46:13.574985,0.0,729.43359375,0 days 00:00:01.164803
lof,scenario_A,ts-travel-service,1000,ts-route-mongo_energy,2024-08-28 15:46:14.025557,2024-08-28 15:46:15.106785,0.0,729.9609375,0 days 00:00:01.081228
svm,scenario_A,ts-travel-service,1000,ts-route-mongo_energy,2024-08-28 15:46:15.771397,2024-08-28 15:46:17.141413,0.0,729.60546875,0 days 00:00:01.370016
BIRCH,scenario_A,ts-travel-service,1000,ts-route-plan-service_energy,2024-08-28 15:46:17.141413,2024-08-28 15:46:18.171543,0.0,729.60546875,0 days 00:00:01.030130
iforest,scenario_A,ts-travel-service,1000,ts-route-plan-service_energy,2024-08-28 15:46:18.656968,2024-08-28 15:46:19.753193,0.0,731.19921875,0 days 00:00:01.096225
knn,scenario_A,ts-travel-service,1000,ts-route-plan-service_energy,2024-08-28 15:46:20.185752,2024-08-28 15:46:21.334288,0.0,729.69921875,0 days 00:00:01.148536
lof,scenario_A,ts-travel-service,1000,ts-route-plan-service_energy,2024-08-28 15:46:21.817398,2024-08-28 15:46:22.903953,0.0,730.22265625,0 days 00:00:01.086555
svm,scenario_A,ts-travel-service,1000,ts-route-plan-service_energy,2024-08-28 15:46:23.365998,2024-08-28 15:46:24.648947,0.0,729.83203125,0 days 00:00:01.282949
BIRCH,scenario_A,ts-travel-service,1000,ts-route-service_energy,2024-08-28 15:46:24.648947,2024-08-28 15:46:25.695663,0.0,729.83203125,0 days 00:00:01.046716
iforest,scenario_A,ts-travel-service,1000,ts-route-service_energy,2024-08-28 15:46:26.146396,2024-08-28 15:46:27.245581,0.0,731.0546875,0 days 00:00:01.099185
knn,scenario_A,ts-travel-service,1000,ts-route-service_energy,2024-08-28 15:46:27.878189,2024-08-28 15:46:29.028303,0.0,729.6796875,0 days 00:00:01.150114
lof,scenario_A,ts-travel-service,1000,ts-route-service_energy,2024-08-28 15:46:29.460224,2024-08-28 15:46:30.537583,0.0,730.203125,0 days 00:00:01.077359
svm,scenario_A,ts-travel-service,1000,ts-route-service_energy,2024-08-28 15:46:30.942181,2024-08-28 15:46:32.324508,0.0,729.8671875,0 days 00:00:01.382327
BIRCH,scenario_A,ts-travel-service,1000,ts-seat-service_energy,2024-08-28 15:46:32.328708,2024-08-28 15:46:33.356598,0.0,729.8671875,0 days 00:00:01.027890
iforest,scenario_A,ts-travel-service,1000,ts-seat-service_energy,2024-08-28 15:46:33.839406,2024-08-28 15:46:34.977137,0.0,731.33203125,0 days 00:00:01.137731
knn,scenario_A,ts-travel-service,1000,ts-seat-service_energy,2024-08-28 15:46:35.421448,2024-08-28 15:46:36.586737,0.0,730.08203125,0 days 00:00:01.165289
lof,scenario_A,ts-travel-service,1000,ts-seat-service_energy,2024-08-28 15:46:37.040089,2024-08-28 15:46:38.130655,0.0,730.421875,0 days 00:00:01.090566
svm,scenario_A,ts-travel-service,1000,ts-seat-service_energy,2024-08-28 15:46:38.551727,2024-08-28 15:46:39.837087,0.0,730.01953125,0 days 00:00:01.285360
BIRCH,scenario_A,ts-travel-service,1000,ts-security-mongo_energy,2024-08-28 15:46:39.837087,2024-08-28 15:46:40.882612,0.0,730.01953125,0 days 00:00:01.045525
iforest,scenario_A,ts-travel-service,1000,ts-security-mongo_energy,2024-08-28 15:46:41.552495,2024-08-28 15:46:42.664589,0.0,731.86328125,0 days 00:00:01.112094
knn,scenario_A,ts-travel-service,1000,ts-security-mongo_energy,2024-08-28 15:46:43.130666,2024-08-28 15:46:44.297665,0.0,730.05078125,0 days 00:00:01.166999
lof,scenario_A,ts-travel-service,1000,ts-security-mongo_energy,2024-08-28 15:46:44.726443,2024-08-28 15:46:45.817103,0.0,730.578125,0 days 00:00:01.090660
svm,scenario_A,ts-travel-service,1000,ts-security-mongo_energy,2024-08-28 15:46:46.213182,2024-08-28 15:46:47.505016,0.0,730.17578125,0 days 00:00:01.291834
BIRCH,scenario_A,ts-travel-service,1000,ts-security-service_energy,2024-08-28 15:46:47.512330,2024-08-28 15:46:48.542129,0.0,730.17578125,0 days 00:00:01.029799
iforest,scenario_A,ts-travel-service,1000,ts-security-service_energy,2024-08-28 15:46:49.025304,2024-08-28 15:46:50.141124,0.0,731.734375,0 days 00:00:01.115820
knn,scenario_A,ts-travel-service,1000,ts-security-service_energy,2024-08-28 15:46:50.540489,2024-08-28 15:46:51.706242,1.5,730.109375,0 days 00:00:01.165753
lof,scenario_A,ts-travel-service,1000,ts-security-service_energy,2024-08-28 15:46:52.139217,2024-08-28 15:46:53.215050,0.0,730.51171875,0 days 00:00:01.075833
svm,scenario_A,ts-travel-service,1000,ts-security-service_energy,2024-08-28 15:46:53.820581,2024-08-28 15:46:55.155088,0.0,730.109375,0 days 00:00:01.334507
BIRCH,scenario_A,ts-travel-service,1000,ts-station-mongo_energy,2024-08-28 15:46:55.155088,2024-08-28 15:46:56.185313,0.0,730.17578125,0 days 00:00:01.030225
iforest,scenario_A,ts-travel-service,1000,ts-station-mongo_energy,2024-08-28 15:46:56.668183,2024-08-28 15:46:57.753971,0.0,731.94140625,0 days 00:00:01.085788
knn,scenario_A,ts-travel-service,1000,ts-station-mongo_energy,2024-08-28 15:46:58.166677,2024-08-28 15:46:59.332016,0.0,729.94140625,0 days 00:00:01.165339
lof,scenario_A,ts-travel-service,1000,ts-station-mongo_energy,2024-08-28 15:46:59.781601,2024-08-28 15:47:00.855640,0.0,730.34375,0 days 00:00:01.074039
svm,scenario_A,ts-travel-service,1000,ts-station-mongo_energy,2024-08-28 15:47:01.263946,2024-08-28 15:47:02.595737,0.0,730.25390625,0 days 00:00:01.331791
BIRCH,scenario_A,ts-travel-service,1000,ts-station-service_energy,2024-08-28 15:47:02.615065,2024-08-28 15:47:03.645003,0.0,730.25390625,0 days 00:00:01.029938
iforest,scenario_A,ts-travel-service,1000,ts-station-service_energy,2024-08-28 15:47:04.111048,2024-08-28 15:47:05.213789,1.5,731.28125,0 days 00:00:01.102741
knn,scenario_A,ts-travel-service,1000,ts-station-service_energy,2024-08-28 15:47:05.842489,2024-08-28 15:47:07.025296,0.0,730.15625,0 days 00:00:01.182807
lof,scenario_A,ts-travel-service,1000,ts-station-service_energy,2024-08-28 15:47:07.441568,2024-08-28 15:47:08.540571,0.0,730.49609375,0 days 00:00:01.099003
svm,scenario_A,ts-travel-service,1000,ts-station-service_energy,2024-08-28 15:47:09.006462,2024-08-28 15:47:10.321889,0.0,730.09375,0 days 00:00:01.315427
BIRCH,scenario_A,ts-travel-service,1000,ts-ticket-office-mongo_energy,2024-08-28 15:47:10.321889,2024-08-28 15:47:11.370864,0.0,730.09375,0 days 00:00:01.048975
iforest,scenario_A,ts-travel-service,1000,ts-ticket-office-mongo_energy,2024-08-28 15:47:11.803980,2024-08-28 15:47:12.964423,0.0,731.140625,0 days 00:00:01.160443
knn,scenario_A,ts-travel-service,1000,ts-ticket-office-mongo_energy,2024-08-28 15:47:13.436082,2024-08-28 15:47:14.599775,3.1,729.89453125,0 days 00:00:01.163693
lof,scenario_A,ts-travel-service,1000,ts-ticket-office-mongo_energy,2024-08-28 15:47:15.035040,2024-08-28 15:47:16.127497,0.0,730.296875,0 days 00:00:01.092457
svm,scenario_A,ts-travel-service,1000,ts-ticket-office-mongo_energy,2024-08-28 15:47:16.533635,2024-08-28 15:47:17.890910,0.0,729.9375,0 days 00:00:01.357275
BIRCH,scenario_A,ts-travel-service,1000,ts-ticket-office-service_energy,2024-08-28 15:47:17.899663,2024-08-28 15:47:18.936946,0.0,729.9453125,0 days 00:00:01.037283
iforest,scenario_A,ts-travel-service,1000,ts-ticket-office-service_energy,2024-08-28 15:47:19.679223,2024-08-28 15:47:20.765127,0.0,730.0625,0 days 00:00:01.085904
knn,scenario_A,ts-travel-service,1000,ts-ticket-office-service_energy,2024-08-28 15:47:21.181913,2024-08-28 15:47:22.344138,0.0,730.0625,0 days 00:00:01.162225
lof,scenario_A,ts-travel-service,1000,ts-ticket-office-service_energy,2024-08-28 15:47:22.777237,2024-08-28 15:47:23.902866,0.0,730.52734375,0 days 00:00:01.125629
svm,scenario_A,ts-travel-service,1000,ts-ticket-office-service_energy,2024-08-28 15:47:24.358764,2024-08-28 15:47:25.693353,0.0,730.16015625,0 days 00:00:01.334589
BIRCH,scenario_A,ts-travel-service,1000,ts-ticketinfo-service_energy,2024-08-28 15:47:25.697360,2024-08-28 15:47:26.723140,0.0,730.16015625,0 days 00:00:01.025780
iforest,scenario_A,ts-travel-service,1000,ts-ticketinfo-service_energy,2024-08-28 15:47:27.176571,2024-08-28 15:47:28.271624,0.0,731.0078125,0 days 00:00:01.095053
knn,scenario_A,ts-travel-service,1000,ts-ticketinfo-service_energy,2024-08-28 15:47:28.688384,2024-08-28 15:47:29.838390,0.0,729.8828125,0 days 00:00:01.150006
lof,scenario_A,ts-travel-service,1000,ts-ticketinfo-service_energy,2024-08-28 15:47:30.270169,2024-08-28 15:47:31.354079,0.0,730.41015625,0 days 00:00:01.083910
svm,scenario_A,ts-travel-service,1000,ts-ticketinfo-service_energy,2024-08-28 15:47:31.968299,2024-08-28 15:47:33.332387,0.0,729.9140625,0 days 00:00:01.364088
BIRCH,scenario_A,ts-travel-service,1000,ts-train-mongo_energy,2024-08-28 15:47:33.336209,2024-08-28 15:47:34.381515,0.0,729.9140625,0 days 00:00:01.045306
iforest,scenario_A,ts-travel-service,1000,ts-train-mongo_energy,2024-08-28 15:47:34.849185,2024-08-28 15:47:35.931298,0.0,731.609375,0 days 00:00:01.082113
knn,scenario_A,ts-travel-service,1000,ts-train-mongo_energy,2024-08-28 15:47:36.364247,2024-08-28 15:47:37.518985,0.0,729.98828125,0 days 00:00:01.154738
lof,scenario_A,ts-travel-service,1000,ts-train-mongo_energy,2024-08-28 15:47:37.930936,2024-08-28 15:47:39.037804,0.0,730.51953125,0 days 00:00:01.106868
svm,scenario_A,ts-travel-service,1000,ts-train-mongo_energy,2024-08-28 15:47:39.479382,2024-08-28 15:47:40.760353,0.0,730.0078125,0 days 00:00:01.280971
BIRCH,scenario_A,ts-travel-service,1000,ts-train-service_energy,2024-08-28 15:47:40.760353,2024-08-28 15:47:41.806286,0.0,730.0078125,0 days 00:00:01.045933
iforest,scenario_A,ts-travel-service,1000,ts-train-service_energy,2024-08-28 15:47:42.275418,2024-08-28 15:47:43.374437,0.0,731.35546875,0 days 00:00:01.099019
knn,scenario_A,ts-travel-service,1000,ts-train-service_energy,2024-08-28 15:47:44.023768,2024-08-28 15:47:45.189575,0.0,729.91796875,0 days 00:00:01.165807
lof,scenario_A,ts-travel-service,1000,ts-train-service_energy,2024-08-28 15:47:45.692399,2024-08-28 15:47:46.759226,0.0,730.3203125,0 days 00:00:01.066827
svm,scenario_A,ts-travel-service,1000,ts-train-service_energy,2024-08-28 15:47:47.167030,2024-08-28 15:47:48.452814,0.0,729.79296875,0 days 00:00:01.285784
BIRCH,scenario_A,ts-travel-service,1000,ts-travel-mongo_energy,2024-08-28 15:47:48.458821,2024-08-28 15:47:49.485318,0.0,729.859375,0 days 00:00:01.026497
iforest,scenario_A,ts-travel-service,1000,ts-travel-mongo_energy,2024-08-28 15:47:49.966472,2024-08-28 15:47:51.084284,1.6,731.9765625,0 days 00:00:01.117812
knn,scenario_A,ts-travel-service,1000,ts-travel-mongo_energy,2024-08-28 15:47:51.520549,2024-08-28 15:47:52.732636,0.0,729.8515625,0 days 00:00:01.212087
lof,scenario_A,ts-travel-service,1000,ts-travel-mongo_energy,2024-08-28 15:47:53.198775,2024-08-28 15:47:54.293734,0.0,730.37890625,0 days 00:00:01.094959
svm,scenario_A,ts-travel-service,1000,ts-travel-mongo_energy,2024-08-28 15:47:54.780475,2024-08-28 15:47:56.146915,0.0,730.125,0 days 00:00:01.366440
BIRCH,scenario_A,ts-travel-service,1000,ts-travel-plan-service_energy,2024-08-28 15:47:56.150951,2024-08-28 15:47:57.195582,0.0,730.125,0 days 00:00:01.044631
iforest,scenario_A,ts-travel-service,1000,ts-travel-plan-service_energy,2024-08-28 15:47:57.927831,2024-08-28 15:47:59.030375,1.5,731.31640625,0 days 00:00:01.102544
knn,scenario_A,ts-travel-service,1000,ts-travel-plan-service_energy,2024-08-28 15:47:59.476550,2024-08-28 15:48:00.645523,0.0,730.37890625,0 days 00:00:01.168973
lof,scenario_A,ts-travel-service,1000,ts-travel-plan-service_energy,2024-08-28 15:48:01.124625,2024-08-28 15:48:02.224284,0.0,730.78125,0 days 00:00:01.099659
svm,scenario_A,ts-travel-service,1000,ts-travel-plan-service_energy,2024-08-28 15:48:02.663628,2024-08-28 15:48:03.958047,0.0,730.25390625,0 days 00:00:01.294419
BIRCH,scenario_A,ts-travel-service,1000,ts-travel-service_energy,2024-08-28 15:48:03.958047,2024-08-28 15:48:05.007763,0.0,730.25390625,0 days 00:00:01.049716
iforest,scenario_A,ts-travel-service,1000,ts-travel-service_energy,2024-08-28 15:48:05.518765,2024-08-28 15:48:06.602728,0.0,731.359375,0 days 00:00:01.083963
knn,scenario_A,ts-travel-service,1000,ts-travel-service_energy,2024-08-28 15:48:07.035913,2024-08-28 15:48:08.201231,0.0,730.234375,0 days 00:00:01.165318
lof,scenario_A,ts-travel-service,1000,ts-travel-service_energy,2024-08-28 15:48:08.704395,2024-08-28 15:48:09.773350,0.0,730.63671875,0 days 00:00:01.068955
svm,scenario_A,ts-travel-service,1000,ts-travel-service_energy,2024-08-28 15:48:10.399204,2024-08-28 15:48:11.716036,0.0,730.109375,0 days 00:00:01.316832
BIRCH,scenario_A,ts-travel-service,1000,ts-travel2-mongo_energy,2024-08-28 15:48:11.731169,2024-08-28 15:48:12.764901,0.0,730.109375,0 days 00:00:01.033732
iforest,scenario_A,ts-travel-service,1000,ts-travel2-mongo_energy,2024-08-28 15:48:13.216485,2024-08-28 15:48:14.325397,0.0,732.85546875,0 days 00:00:01.108912
knn,scenario_A,ts-travel-service,1000,ts-travel2-mongo_energy,2024-08-28 15:48:14.778681,2024-08-28 15:48:15.943785,0.0,730.35546875,0 days 00:00:01.165104
lof,scenario_A,ts-travel-service,1000,ts-travel2-mongo_energy,2024-08-28 15:48:16.377701,2024-08-28 15:48:17.474193,0.0,730.7578125,0 days 00:00:01.096492
svm,scenario_A,ts-travel-service,1000,ts-travel2-mongo_energy,2024-08-28 15:48:17.895723,2024-08-28 15:48:19.224286,0.0,730.23046875,0 days 00:00:01.328563
BIRCH,scenario_A,ts-travel-service,1000,ts-travel2-service_energy,2024-08-28 15:48:19.224286,2024-08-28 15:48:20.268607,0.0,730.23046875,0 days 00:00:01.044321
iforest,scenario_A,ts-travel-service,1000,ts-travel2-service_energy,2024-08-28 15:48:20.739730,2024-08-28 15:48:21.842270,0.0,731.4609375,0 days 00:00:01.102540
knn,scenario_A,ts-travel-service,1000,ts-travel2-service_energy,2024-08-28 15:48:22.504644,2024-08-28 15:48:23.670657,0.0,729.9609375,0 days 00:00:01.166013
lof,scenario_A,ts-travel-service,1000,ts-travel2-service_energy,2024-08-28 15:48:24.213024,2024-08-28 15:48:25.285594,0.0,730.48828125,0 days 00:00:01.072570
svm,scenario_A,ts-travel-service,1000,ts-travel2-service_energy,2024-08-28 15:48:25.717870,2024-08-28 15:48:27.017525,0.0,729.9765625,0 days 00:00:01.299655
BIRCH,scenario_A,ts-travel-service,1000,ts-ui-dashboard_energy,2024-08-28 15:48:27.038818,2024-08-28 15:48:28.082458,0.0,729.9765625,0 days 00:00:01.043640
iforest,scenario_A,ts-travel-service,1000,ts-ui-dashboard_energy,2024-08-28 15:48:28.549572,2024-08-28 15:48:29.631466,0.0,732.16796875,0 days 00:00:01.081894
knn,scenario_A,ts-travel-service,1000,ts-ui-dashboard_energy,2024-08-28 15:48:30.127647,2024-08-28 15:48:31.282943,0.0,730.41796875,0 days 00:00:01.155296
lof,scenario_A,ts-travel-service,1000,ts-ui-dashboard_energy,2024-08-28 15:48:31.723826,2024-08-28 15:48:32.809585,0.0,730.8203125,0 days 00:00:01.085759
svm,scenario_A,ts-travel-service,1000,ts-ui-dashboard_energy,2024-08-28 15:48:33.211422,2024-08-28 15:48:34.576760,0.0,730.29296875,0 days 00:00:01.365338
BIRCH,scenario_A,ts-travel-service,1000,ts-user-mongo_energy,2024-08-28 15:48:34.596934,2024-08-28 15:48:35.625746,0.0,730.29296875,0 days 00:00:01.028812
iforest,scenario_A,ts-travel-service,1000,ts-user-mongo_energy,2024-08-28 15:48:36.507914,2024-08-28 15:48:37.590683,0.0,731.8046875,0 days 00:00:01.082769
knn,scenario_A,ts-travel-service,1000,ts-user-mongo_energy,2024-08-28 15:48:38.010122,2024-08-28 15:48:39.194857,0.0,730.5546875,0 days 00:00:01.184735
lof,scenario_A,ts-travel-service,1000,ts-user-mongo_energy,2024-08-28 15:48:39.638777,2024-08-28 15:48:40.743240,0.0,730.95703125,0 days 00:00:01.104463
svm,scenario_A,ts-travel-service,1000,ts-user-mongo_energy,2024-08-28 15:48:41.156542,2024-08-28 15:48:42.435723,0.0,730.4296875,0 days 00:00:01.279181
BIRCH,scenario_A,ts-travel-service,1000,ts-user-service_energy,2024-08-28 15:48:42.435723,2024-08-28 15:48:43.486991,0.0,730.49609375,0 days 00:00:01.051268
iforest,scenario_A,ts-travel-service,1000,ts-user-service_energy,2024-08-28 15:48:43.934583,2024-08-28 15:48:45.033463,0.0,731.921875,0 days 00:00:01.098880
knn,scenario_A,ts-travel-service,1000,ts-user-service_energy,2024-08-28 15:48:45.483223,2024-08-28 15:48:46.633022,0.0,730.546875,0 days 00:00:01.149799
lof,scenario_A,ts-travel-service,1000,ts-user-service_energy,2024-08-28 15:48:47.031836,2024-08-28 15:48:48.137221,0.0,731.07421875,0 days 00:00:01.105385
svm,scenario_A,ts-travel-service,1000,ts-user-service_energy,2024-08-28 15:48:48.746887,2024-08-28 15:48:50.082709,0.0,730.546875,0 days 00:00:01.335822
BIRCH,scenario_A,ts-travel-service,1000,ts-verification-code-service_energy,2024-08-28 15:48:50.082709,2024-08-28 15:48:51.127636,0.0,730.546875,0 days 00:00:01.044927
iforest,scenario_A,ts-travel-service,1000,ts-verification-code-service_energy,2024-08-28 15:48:51.577217,2024-08-28 15:48:52.677789,0.0,732.1796875,0 days 00:00:01.100572
knn,scenario_A,ts-travel-service,1000,ts-verification-code-service_energy,2024-08-28 15:48:53.103320,2024-08-28 15:48:54.276384,0.0,730.6796875,0 days 00:00:01.173064
lof,scenario_A,ts-travel-service,1000,ts-verification-code-service_energy,2024-08-28 15:48:54.674643,2024-08-28 15:48:55.754005,0.0,731.08203125,0 days 00:00:01.079362
svm,scenario_A,ts-travel-service,1000,ts-verification-code-service_energy,2024-08-28 15:48:56.173019,2024-08-28 15:48:57.477063,0.0,730.5546875,0 days 00:00:01.304044
BIRCH,scenario_A,ts-travel-service,1000,ts-voucher-mysql_energy,2024-08-28 15:48:57.492434,2024-08-28 15:48:58.543489,0.0,730.5546875,0 days 00:00:01.051055
iforest,scenario_A,ts-travel-service,1000,ts-voucher-mysql_energy,2024-08-28 15:48:59.036939,2024-08-28 15:49:00.136638,0.0,731.93359375,0 days 00:00:01.099699
knn,scenario_A,ts-travel-service,1000,ts-voucher-mysql_energy,2024-08-28 15:49:00.868575,2024-08-28 15:49:02.034313,0.0,730.87109375,0 days 00:00:01.165738
lof,scenario_A,ts-travel-service,1000,ts-voucher-mysql_energy,2024-08-28 15:49:02.450605,2024-08-28 15:49:03.551119,0.0,731.3984375,0 days 00:00:01.100514
svm,scenario_A,ts-travel-service,1000,ts-voucher-mysql_energy,2024-08-28 15:49:04.032753,2024-08-28 15:49:05.397950,0.0,730.87109375,0 days 00:00:01.365197
BIRCH,scenario_A,ts-travel-service,1000,ts-voucher-service_energy,2024-08-28 15:49:05.415907,2024-08-28 15:49:06.447236,0.0,730.87109375,0 days 00:00:01.031329
iforest,scenario_A,ts-travel-service,1000,ts-voucher-service_energy,2024-08-28 15:49:07.079677,2024-08-28 15:49:08.179275,0.0,731.1640625,0 days 00:00:01.099598
knn,scenario_A,ts-travel-service,1000,ts-voucher-service_energy,2024-08-28 15:49:08.628244,2024-08-28 15:49:09.777385,0.0,731.1640625,0 days 00:00:01.149141
lof,scenario_A,ts-travel-service,1000,ts-voucher-service_energy,2024-08-28 15:49:10.259886,2024-08-28 15:49:11.400280,0.0,731.44140625,0 days 00:00:01.140394
svm,scenario_A,ts-travel-service,1000,ts-voucher-service_energy,2024-08-28 15:49:11.943762,2024-08-28 15:49:13.551068,0.0,731.1796875,0 days 00:00:01.607306
BIRCH,scenario_B,ts-order-service,100,rabbitmq_energy,2024-08-28 15:49:17.753020,2024-08-28 15:49:18.804140,0.0,720.328125,0 days 00:00:01.051120
iforest,scenario_B,ts-order-service,100,rabbitmq_energy,2024-08-28 15:49:20.543438,2024-08-28 15:49:21.637112,0.0,720.81640625,0 days 00:00:01.093674
knn,scenario_B,ts-order-service,100,rabbitmq_energy,2024-08-28 15:49:22.192570,2024-08-28 15:49:23.364773,0.0,724.84765625,0 days 00:00:01.172203
lof,scenario_B,ts-order-service,100,rabbitmq_energy,2024-08-28 15:49:23.933955,2024-08-28 15:49:25.033008,0.0,731.65625,0 days 00:00:01.099053
svm,scenario_B,ts-order-service,100,rabbitmq_energy,2024-08-28 15:49:25.880859,2024-08-28 15:49:27.277599,0.0,737.41015625,0 days 00:00:01.396740
BIRCH,scenario_B,ts-order-service,100,redis_energy,2024-08-28 15:49:27.277599,2024-08-28 15:49:28.330274,0.0,737.5234375,0 days 00:00:01.052675
iforest,scenario_B,ts-order-service,100,redis_energy,2024-08-28 15:49:28.863763,2024-08-28 15:49:29.974535,0.0,738.83203125,0 days 00:00:01.110772
knn,scenario_B,ts-order-service,100,redis_energy,2024-08-28 15:49:30.591649,2024-08-28 15:49:31.737630,1.6,737.70703125,0 days 00:00:01.145981
lof,scenario_B,ts-order-service,100,redis_energy,2024-08-28 15:49:32.472087,2024-08-28 15:49:33.572303,1.5,738.234375,0 days 00:00:01.100216
svm,scenario_B,ts-order-service,100,redis_energy,2024-08-28 15:49:33.988080,2024-08-28 15:49:35.603927,0.0,737.73828125,0 days 00:00:01.615847
BIRCH,scenario_B,ts-order-service,100,ts-account-mongo_energy,2024-08-28 15:49:35.603927,2024-08-28 15:49:36.635236,0.0,737.73828125,0 days 00:00:01.031309
iforest,scenario_B,ts-order-service,100,ts-account-mongo_energy,2024-08-28 15:49:37.202079,2024-08-28 15:49:38.283973,0.0,738.64453125,0 days 00:00:01.081894
knn,scenario_B,ts-order-service,100,ts-account-mongo_energy,2024-08-28 15:49:38.719659,2024-08-28 15:49:39.920693,0.0,737.39453125,0 days 00:00:01.201034
lof,scenario_B,ts-order-service,100,ts-account-mongo_energy,2024-08-28 15:49:40.603170,2024-08-28 15:49:41.707545,0.0,737.921875,0 days 00:00:01.104375
svm,scenario_B,ts-order-service,100,ts-account-mongo_energy,2024-08-28 15:49:42.180259,2024-08-28 15:49:43.479247,0.0,737.3984375,0 days 00:00:01.298988
BIRCH,scenario_B,ts-order-service,100,ts-admin-basic-info-service_energy,2024-08-28 15:49:43.479247,2024-08-28 15:49:44.526299,0.0,737.3984375,0 days 00:00:01.047052
iforest,scenario_B,ts-order-service,100,ts-admin-basic-info-service_energy,2024-08-28 15:49:45.332559,2024-08-28 15:49:46.430036,0.0,739.1875,0 days 00:00:01.097477
knn,scenario_B,ts-order-service,100,ts-admin-basic-info-service_energy,2024-08-28 15:49:46.902270,2024-08-28 15:49:48.077552,0.0,737.90625,0 days 00:00:01.175282
lof,scenario_B,ts-order-service,100,ts-admin-basic-info-service_energy,2024-08-28 15:49:48.524177,2024-08-28 15:49:49.618799,0.0,738.30859375,0 days 00:00:01.094622
svm,scenario_B,ts-order-service,100,ts-admin-basic-info-service_energy,2024-08-28 15:49:50.058507,2024-08-28 15:49:51.438255,0.0,737.8046875,0 days 00:00:01.379748
BIRCH,scenario_B,ts-order-service,100,ts-admin-order-service_energy,2024-08-28 15:49:51.438255,2024-08-28 15:49:52.487849,0.0,737.8046875,0 days 00:00:01.049594
iforest,scenario_B,ts-order-service,100,ts-admin-order-service_energy,2024-08-28 15:49:52.970033,2024-08-28 15:49:54.069385,0.0,739.19921875,0 days 00:00:01.099352
knn,scenario_B,ts-order-service,100,ts-admin-order-service_energy,2024-08-28 15:49:54.535854,2024-08-28 15:49:55.684265,0.0,737.69921875,0 days 00:00:01.148411
lof,scenario_B,ts-order-service,100,ts-admin-order-service_energy,2024-08-28 15:49:56.450302,2024-08-28 15:49:57.566986,0.0,738.1015625,0 days 00:00:01.116684
svm,scenario_B,ts-order-service,100,ts-admin-order-service_energy,2024-08-28 15:49:57.981914,2024-08-28 15:49:59.321265,0.0,737.57421875,0 days 00:00:01.339351
BIRCH,scenario_B,ts-order-service,100,ts-admin-route-service_energy,2024-08-28 15:49:59.324282,2024-08-28 15:50:00.363364,0.0,737.57421875,0 days 00:00:01.039082
iforest,scenario_B,ts-order-service,100,ts-admin-route-service_energy,2024-08-28 15:50:00.826501,2024-08-28 15:50:01.928737,0.0,738.859375,0 days 00:00:01.102236
knn,scenario_B,ts-order-service,100,ts-admin-route-service_energy,2024-08-28 15:50:02.444666,2024-08-28 15:50:03.603330,0.0,737.484375,0 days 00:00:01.158664
lof,scenario_B,ts-order-service,100,ts-admin-route-service_energy,2024-08-28 15:50:04.059809,2024-08-28 15:50:05.168671,0.0,738.01171875,0 days 00:00:01.108862
svm,scenario_B,ts-order-service,100,ts-admin-route-service_energy,2024-08-28 15:50:05.674683,2024-08-28 15:50:06.990922,0.0,737.234375,0 days 00:00:01.316239
BIRCH,scenario_B,ts-order-service,100,ts-admin-travel-service_energy,2024-08-28 15:50:06.994593,2024-08-28 15:50:08.042082,0.0,737.234375,0 days 00:00:01.047489
iforest,scenario_B,ts-order-service,100,ts-admin-travel-service_energy,2024-08-28 15:50:08.525515,2024-08-28 15:50:09.621401,0.0,738.58203125,0 days 00:00:01.095886
knn,scenario_B,ts-order-service,100,ts-admin-travel-service_energy,2024-08-28 15:50:10.304326,2024-08-28 15:50:11.489776,0.0,737.26953125,0 days 00:00:01.185450
lof,scenario_B,ts-order-service,100,ts-admin-travel-service_energy,2024-08-28 15:50:12.036130,2024-08-28 15:50:13.110809,0.0,737.796875,0 days 00:00:01.074679
svm,scenario_B,ts-order-service,100,ts-admin-travel-service_energy,2024-08-28 15:50:13.599210,2024-08-28 15:50:14.917643,1.5,737.26953125,0 days 00:00:01.318433
