time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power,scenario,behavior,service,users,repetition,orders_disk,catalogue_disk,queue-master_disk,time_intervals,carts_energy,carts-db_energy,catalogue_energy,catalogue-db_energy,front-end_energy,orders_energy,orders-db_energy,payment_energy,queue-master_energy,rabbitmq_energy,shipping_energy,user_energy,user-db_energy,carts_energy_Anomaly_high,carts_energy_Anomaly_Score_high,carts-db_energy_Anomaly_high,carts-db_energy_Anomaly_Score_high,catalogue_energy_Anomaly_high,catalogue_energy_Anomaly_Score_high,catalogue-db_energy_Anomaly_high,catalogue-db_energy_Anomaly_Score_high,front-end_energy_Anomaly_high,front-end_energy_Anomaly_Score_high,orders_energy_Anomaly_high,orders_energy_Anomaly_Score_high,orders-db_energy_Anomaly_high,orders-db_energy_Anomaly_Score_high,payment_energy_Anomaly_high,payment_energy_Anomaly_Score_high,queue-master_energy_Anomaly_high,queue-master_energy_Anomaly_Score_high,rabbitmq_energy_Anomaly_high,rabbitmq_energy_Anomaly_Score_high,shipping_energy_Anomaly_high,shipping_energy_Anomaly_Score_high,user_energy_Anomaly_high,user_energy_Anomaly_Score_high,user-db_energy_Anomaly_high,user-db_energy_Anomaly_Score_high
2024-07-09 09:20:11.624000000,23.46749470173466,4.24618176552612,39.27606362144519,25.88332124744339,324.4890079585087,0.7715063166663599,0.50598243574275,0.15844783124516,0.34939914991426,6.904399363439601,0.51178064259209,7.31018168369847,3.4160552453931703,36261802.09900487,2623027.494726304,1673323.0663805385,22617965.35683904,218012499.70182696,35484152.62862421,10321617.49113378,168019.12602685555,53850093.6188843,6813679.573686413,14050514.47189791,1497571.887535622,686029.5566502463,42894665.62743569,9519.110443705533,1034.1009503543542,16902737.20791327,97786087.71707898,21053391.04293812,149.75686446565024,0.0,523.0398774125287,5790778.386046597,6946258.448728392,892.1641587860528,0.0,0,146.4478529800851,0,0,61823197.35439217,0.0,0.0,0,0.0,0.0,0,0,224.1926655719759,0.0,0,0.0,0.0,0,0.0,0.05049005605526,0.0095986585303724,0.0993733629105266,0.0786333717570964,0.9478153225034608,0.0030165268449813,0.0018102778637724,0.0006072456889648,0.0014078273210621,0.0242248188085818,0.0019852108790418,0.022752024169134,0.0109054973218595,scenario_A,anomalous,front-end,1000,repetition_16,,,,5.0,0.2524502802763,0.047993292651862,0.496866814552633,0.393166858785482,4.739076612517304,0.0150826342249065,0.009051389318862,0.003036228444824,0.0070391366053105,0.121124094042909,0.009926054395209,0.11376012084567,0.0545274866092974,0,0.00704128059922892,0,0.004891624893008987,0,0.0005056651602765028,0,0.0048672754892482226,0,0.003350395205327851,0,0.0051058501229685575,0,0.004120747614623315,0,0.006521568639111746,0,0.004487961279322294,0,0.0029496757176125966,0,0.0022331381838136474,0,0.0007106573426998337,0,0.0017160921043834175
2024-07-09 09:20:16.624000000,23.7448314087467,4.24226340993328,39.632486728182606,25.95077294927416,323.4854157477757,0.7851306892067599,0.50977504213406,0.14333642689318,0.36896289557675,6.91905447460113,0.5127022203962001,7.344883919848099,3.44669935809261,43479576.50639516,2717433.3580429954,1497566.4241995795,22874075.89653468,207371466.8928552,35887318.668840095,7674701.944509886,337718.2721850714,53229609.10254792,6870658.793324775,13865787.892320609,1222223.3856250115,1378629.8395231543,50010855.46577775,8425.796886582655,914.4047774077726,17095122.04587475,97685064.9870964,21292688.290994342,148.45689639549846,0.0,590.8722072957427,5839560.462130937,6854933.781104303,906.0777554519144,0.0,0,75.9080800593032,0,0,51650729.27758026,0.0,0.0,0,0.0,0.0,0,0,225.36451169188445,0.0,0,0.0,0.0,0,0.0,0.0507219377852372,0.0116092331408822,0.1002902655819249,0.0662610609185826,0.7900663732189334,0.0022165924501901,0.001906575269086,0.0005656696007937,0.0014195094597906,0.0249252949087664,0.0014682103676697,0.0231808806168865,0.0111196728274594,scenario_A,anomalous,front-end,1000,repetition_16,,,,5.0,0.253609688926186,0.058046165704411,0.5014513279096245,0.3313053045929129,3.950331866094667,0.0110829622509505,0.00953287634543,0.0028283480039685,0.0070975472989529,0.124626474543832,0.0073410518383484,0.1159044030844325,0.055598364137297,0,0.00743271702175544,0,0.0048659700746905826,0,0.0002443165050699317,0,0.004455183443572715,0,0.002991471581539923,0,0.005089969236711263,0,0.003978682655213086,0,0.006575200394524156,0,0.004449429910261245,0,0.0032902463084401555,0,0.0022389124939080182,0,0.00072857391881119,0,0.0015053239122318554
2024-07-09 09:20:21.624000000,24.07707522028838,4.18326964351476,39.7331054260303,26.13053081759859,323.8088337840041,0.59502697841726,0.49293630116959,0.17818629444434,0.40375025262695,6.80092148972293,0.39641265453484,7.40325664127675,3.4201586302773097,43694420.04078066,2700699.123517714,1459205.6218432034,22771738.426769704,246072227.48609012,28759951.84260755,7739359.064327487,344778.34566488914,54039441.43814301,6767211.068164577,7077142.919660116,1499712.4410591223,1374948.7085680836,57427071.36615206,8673.49193488989,749.5790937705879,17019884.814463805,117627436.9393044,14216701.218616946,149.7076023391813,0.0,599.860872112181,7666073.185709641,597.4982677509938,1114.2546245919475,74.92500182922367,0,301.68667599617004,0,0,51869774.72497598,0.0,0.0,0,0.0,0.0,0,0,74.92500182922367,0.0,0,0.0,0.0,0,0.0,0.0489227091324823,0.0115635244819683,0.0839190688038947,0.0550552728394519,0.6649851874079282,0.0024126886802944,0.001803529647031,0.0007483444780324,0.0014029405425934,0.0244242279102988,0.0012745965404467,0.0235597764277736,0.0111595524548312,scenario_A,anomalous,front-end,1000,repetition_16,,,,5.0,0.2446135456624115,0.0578176224098415,0.4195953440194735,0.2752763641972595,3.324925937039641,0.012063443401472,0.009017648235155,0.0037417223901619,0.007014702712967,0.122121139551494,0.0063729827022335,0.117798882138868,0.055797762274156,0,0.007716553387508442,0,0.004838299528208638,0,0.0002273388772666557,0,0.0037404645583291526,0,0.00203237480986148,0,0.005087954989881186,0,0.0037177086315898535,0,0.0062622972881296625,0,0.004413929937730947,0,0.003838337171234444,0,0.002289573568536276,0,0.0009108544610896795,0,0.001084888958323458
2024-07-09 09:20:26.624000000,24.02307923256231,4.110722010730701,39.673674855591386,26.15005291205164,322.9075392983941,0.63865954919225,0.49553711026077,0.17490959623393,0.39945844766399,6.83346556668059,0.39857508475187,7.273971580516719,3.41183939191265,43010937.78016855,2674404.8470691293,1448478.871699557,22914750.971906405,248106190.24668425,28509182.3606462,7502730.158730159,507420.45989498455,54000199.6121904,6808183.024113681,664.7432198499712,1499183.214850639,1358793.0803853872,56536477.676169984,6353.748448791883,746.3692851546127,12844203.330154773,99577684.88438404,14093003.05632368,145.12471655328798,0.0,974.0606592763328,7712814.668096164,664.7432198499712,1340.4847184596645,148.08119882142407,0,298.99992700197095,0,0,68849886.3523482,0.0,217.687074829932,0,0.0,0.0,0,0,74.04059941071203,0.0,0,0.0,0.0,0,0.0,0.0542749581097403,0.0112653259851681,0.100716940038692,0.066055301207222,0.786958052523925,0.0019868266802917,0.0018887093980634,0.0007011386183023,0.0015038519301743,0.0248619151224141,0.0011769753788918,0.0263346768162705,0.0108835662808057,scenario_A,anomalous,front-end,1000,repetition_16,,,,5.0,0.2713747905487015,0.0563266299258405,0.50358470019346,0.33027650603611,3.934790262619625,0.0099341334014585,0.009443546990317,0.0035056930915115,0.0075192596508715,0.1243095756120705,0.005884876894459,0.1316733840813525,0.0544178314040285,0,0.007770777213185936,0,0.004843229749608793,0,0.0006931715571017738,0,0.003024862753691439,0,0.0012723634887290176,0,0.005097693516474388,0,0.0037000850079706854,0,0.0059656782282463405,0,0.00435907803047002,0,0.004151936011688624,0,0.002358283945734399,0,0.0009006145233223795,0,0.0006531785026203628
2024-07-09 09:20:31.624000000,24.06239734176056,4.13924338526681,39.95322036939507,25.97194200061736,322.8760871140772,0.5509422262497,0.49208980618298,0.15879849131954,0.38180148222585,6.74612057197087,0.4078142156862699,7.25985663747875,3.3817852226423404,36613069.81771549,2653287.1541537736,1443936.1458692772,22678942.05872206,231799666.8998798,21735471.381280866,7800269.722539519,518295.0431711871,52974428.62526244,6838876.498822842,584.0998217468806,1525368.802187246,1379717.9251863002,50536018.02693048,7782.4222354921,1264.5878357517754,16956828.64561582,77818048.11366451,7162413.478075936,150.92671063782748,75.72984266089817,1102.517630591993,7747437.519391163,657.1122994652407,1286.3371018990615,150.36158731324107,0,296.4732280187467,0,0,74590288.71786593,0.0,226.39006595674124,0,0.0,0.0,0,0,75.18079365662054,0.0,0,0.0,0.0,0,0.0,0.0583760353478318,0.0098463248827744,0.0833904420484225,0.0541682025807359,0.7657993057707604,0.0019435247999221,0.0018535196012167,0.000604166995801,0.0013114055010844,0.0217842690435808,0.0011863331232173,0.0230761984568356,0.009348864274294,scenario_A,anomalous,front-end,1000,repetition_16,,,,5.0,0.291880176739159,0.049231624413872,0.4169522102421125,0.2708410129036795,3.8289965288538017,0.0097176239996105,0.0092675980060835,0.003020834979005,0.0065570275054219,0.108921345217904,0.0059316656160865,0.115380992284178,0.04674432137147,0,0.007741147111063552,0,0.00484606993539319,0,0.0011702445476325235,0,0.002301245649494396,0,0.0005373110817640629,0,0.005124049628019933,0,0.0037416259075137848,0,0.0057133123466152555,0,0.004340814615933631,0,0.0045053715070747236,0,0.0024225261489570216,0,0.0009322887877984097,0,0.00017183767690888072
2024-07-09 09:20:36.624000000,23.13672304358251,4.21416604515451,40.26120279545985,26.23187397437487,323.4601365490339,0.55536315789473,0.50267435906773,0.17803892019127,0.32485886272278,7.0231555959719,0.3837060842690399,7.38110427690612,3.40680265886105,29491215.1090946,2611712.847154269,1431459.0543133283,22132220.524907403,220400026.41749063,14403655.495707486,5139614.857975236,519572.6730177559,81277718.69091977,6720220.183486238,374.52909549760426,1468778.33650207,1362561.7863486423,43607944.37374352,8234.703862508228,1322.024780792197,16549788.229456482,98270036.97722942,7119752.633417285,149.16241806263653,151.83304296252362,751.8217360180614,7611449.541284404,449.4349145971252,1455.605110254269,148.47573132272447,0,291.4939420356895,0,0,81063715.64909734,0.0,223.7436270939548,0,0.0,0.0,0,0,148.47573132272447,0.0,0,0.0,0.0,0,0.0,0.0565313325234203,0.0112457173587953,0.1014538658287256,0.0660978365119811,0.8804407799704275,0.0020674760356877,0.0019695545728487,0.0007890360698828,0.00128606535238,0.0222473411240935,0.001454978630793,0.0263814734247262,0.0106766254798768,scenario_A,anomalous,front-end,1000,repetition_16,,,,5.0,0.2826566626171015,0.0562285867939765,0.507269329143628,0.3304891825599055,4.402203899852138,0.0103373801784385,0.0098477728642435,0.003945180349414,0.0064303267619,0.1112367056204675,0.007274893153965,0.131907367123631,0.053383127399384,0,0.00767262956343155,0,0.004851938010556899,0,0.001652526866618799,0,0.001555841697602891,0,0.0001716699549898365,0,0.005149510501210222,0,0.0038130731433757697,0,0.005304945716996171,0,0.004306294222668228,0,0.004925967183337265,0,0.0024732740796885927,0,0.0009094595494518812,0,0.000291389133918879
2024-07-09 09:20:41.624000000,21.68016322384625,4.18340098178228,40.16641148104811,26.23874518885782,323.6472303909438,0.56450440714478,0.5093248201504,0.17787972469013,0.34095440659563,6.889760335642469,0.4180325354674399,7.34633684741851,3.40780496334925,35918627.61807167,5257127.595800054,1418415.9132007237,18033698.801045705,251255573.19347745,14066180.917332375,5114785.829482649,512542.868633688,81490190.98621616,9085763.450244552,595.9985449254275,1487266.2244014998,1370735.7135042488,35425322.61834134,6322.462532531635,1161.8622132397263,12628440.998828089,100014152.42562462,6953236.657391616,74.22306786264383,149.75686446565027,904.5436978965384,9649457.771959491,670.4983630411059,1255.2639169310644,149.37456693774843,0,367.5850309611416,0,0,89071491.49600191,0.0,222.6692035879315,0,0.0,0.0,0,0,74.68728346887423,0.0,0,0.0,0.0,0,0.0,0.0532027018359038,0.0098168543211801,0.0854099909573889,0.055933567364476,0.8151207323503068,0.0019997077742652,0.001978141993288,0.000831180169495,0.0011914178527625,0.0210354903062025,0.0014704708617498,0.022924311887095,0.0094294660466309,scenario_A,anomalous,front-end,1000,repetition_16,,,,5.0,0.266013509179519,0.0490842716059004,0.4270499547869444,0.27966783682238,4.075603661751534,0.009998538871326,0.00989070996644,0.004155900847475,0.0059570892638125,0.1051774515310125,0.007352354308749,0.114621559435475,0.0471473302331545,0,0.007644639264202186,0,0.004854243802520876,0,0.002342207144986742,0,0.0008750234303386284,0,0.0002741140963004249,0,0.005177829257872485,0,0.0038773474396464162,0,0.004849283927474437,0,0.00429252887852093,0,0.00525572499747785,0,0.0025181584186733707,0,0.0008950168835994317,0,0.0007100265961211757
2024-07-09 09:20:46.624000000,18.407795062285608,4.22765257980798,40.02889623750314,26.31323439253712,324.2039842335311,0.53884483977981,0.5138692963675899,0.14423672322629,0.3548493946332,6.808290053344571,0.38503356885337,7.42703762722136,3.4309686800398898,28865892.615995664,5315411.335547449,1433680.7252660622,22991154.207069125,224927803.12574604,14282543.39980314,5078161.596171492,688741.3548517843,81108452.56891657,9163759.12448901,593.6554522890737,1178796.427998503,2082727.2525767484,28468937.78660408,6021.233734414983,1027.412477156269,17183318.7731145,99483355.53066058,7060452.189129087,73.69159635140241,150.92393006503437,1350.4533382177856,9732082.784916868,445.2415892168052,1168.137176265084,151.31700469171378,0,297.3448757735794,0,0,83727923.89487796,0.0,221.07478905420723,0,0.0,0.0,0,0,75.65850234585689,0.0,0,0.0,0.0,0,0.0,0.0493672613765424,0.0115647103055314,0.1037639297691974,0.0672819853208818,0.9639326606829444,0.0019905030229024,0.0020716931250756,0.0006905738824018,0.0011855487744743,0.0207763283476315,0.0013678809519808,0.0230685441730892,0.0108855564152199,scenario_A,anomalous,front-end,1000,repetition_16,,,,5.0,0.246836306882712,0.0578235515276569,0.5188196488459871,0.336409926604409,4.819663303414722,0.009952515114512,0.010358465625378,0.0034528694120089,0.0059277438723715,0.1038816417381575,0.006839404759904,0.115342720865446,0.0544277820760994,0,0.007626909803532138,0,0.004850909764370782,0,0.002798560731966224,0,0.00018238642952906128,0,0.00028411421461501177,0,0.0052004753406273,0,0.0039466633431971855,0,0.004488006454575907,0,0.004314421440865238,0,0.005443082878500389,0,0.002568697872509421,0,0.0010676364283093744,0,0.0009063318739430393
2024-07-09 09:20:51.624000000,14.81553596929539,4.22784028936392,40.64468403352335,26.396358920157898,324.66376863776287,0.51386567632237,0.49611042161079,0.15548201904208,0.36415530861084,6.6194866848816,0.36428532563736,7.5782579604099,3.43899339070568,36163017.162719965,5453299.568002383,1430939.4042279446,18198740.135707915,200362191.30689728,14204208.679258963,2616804.50904776,509581.2195653754,53170245.12364245,6833008.378870674,7298146.649620215,919667.354762607,1362117.5831144126,35664327.90209284,5872.784150156413,878.3259770197103,21235700.86045369,99225922.74426444,7021767.320451003,75.94185701572233,148.84802674612982,1475.4245988149055,7739201.74863388,462.05911107768674,1207.9032733706872,148.4192408732675,0,305.07969611202145,0,0,79617407.31510663,0.0,227.825571047167,0,0.0,0.0,0,0,74.20962043663376,0.0,0,0.0,0.0,0,0.0,0.0478400765460626,0.0116007993312231,0.1044862389797496,0.0550006127231005,0.9490216820603526,0.0020304015800547,0.0019600441788698,0.0007321249680722,0.0012765122175955,0.0230943253210721,0.0013580867086274,0.0233469484002766,0.0096190627588524,scenario_A,anomalous,front-end,1000,repetition_16,,,,5.0,0.239200382730313,0.0580039966561155,0.522431194898748,0.2750030636155025,4.745108410301763,0.0101520079002735,0.009800220894349,0.003660624840361,0.0063825610879775,0.1154716266053604,0.0067904335431369,0.116734742001383,0.048095313794262,0,0.007647459442937395,0,0.004818180800099173,0,0.0030314390071212883,0,0.0005464095252167671,0,9.830555531176871e-05,0,0.0052170636026929685,0,0.004114585037964483,0,0.004277762927136086,0,0.00432018131685003,0,0.005554346880204064,0,0.002608082841144682,0,0.0012158628430535418,0,0.0010629350405478195
2024-07-09 09:20:56.624000000,11.48497777438585,4.09046341121495,40.2354225987247,26.12007613204162,323.1216944816176,0.52962233044798,0.49929099948347,0.15296489695744,0.36021567314132,6.626627503890161,0.37787017638394,7.50449699257673,3.37988328554317,43007485.13144664,5264950.107836089,1465013.0285378266,22410131.61105131,213487038.2195716,14160389.46816777,2603674.14403778,506105.1719782005,80161584.33047917,9152469.821510298,6972337.536372454,905555.2207924208,1364416.5366048417,35357273.95489154,4711.430625449317,978.4817802605704,20942802.43989953,98406776.10094912,7000291.016860328,75.56080283353009,147.83267766268452,1482.9564997013088,9720248.530892448,441.426877896325,1189.465851135271,148.66973975536277,0,294.4644140905823,0,0,73986951.08913052,0.0,226.68240850059027,0,0.0,0.0,0,0,74.33486987768138,0.0,0,0.0,0.0,0,0.0,0.0398881212392466,0.0129819215398556,0.1238299360244287,0.0673747829705972,0.963059812555656,0.0019986601047039,0.0019682012606713,0.0006870204782853,0.0012805907584962,0.0205435322382539,0.0013646603496868,0.0261850364921423,0.0105790652246757,scenario_A,anomalous,front-end,1000,repetition_16,,,,5.0,0.199440606196233,0.064909607699278,0.6191496801221434,0.3368739148529859,4.81529906277828,0.0099933005235194,0.0098410063033564,0.0034351023914265,0.0064029537924809,0.1027176611912694,0.006823301748434,0.1309251824607115,0.0528953261233785,0,0.007729628930074276,0,0.004751656770035726,0,0.002998871881343181,0,0.001244371551764007,0,0.0001114853814371368,0,0.005231978777456661,0,0.004405669195959878,0,0.004054203586072771,0,0.004325548025911749,0,0.005760420131075576,0,0.0026411562188338425,0,0.0011762151651659447,0,0.0012437336777747707
2024-07-09 09:21:01.624000000,10.9393155251308,4.14118861266311,40.52203434234562,26.32945299330768,324.4935694055302,0.53570578711868,0.49932260205538,0.1329711169825,0.3541908606259,6.56228810398265,0.3703918403725,7.49419391990114,3.3967255154733498,36375195.08504549,5331874.27885053,1221691.4870295944,18242395.959080216,201884521.63708377,7274409.609921836,2520244.361975449,511029.7376093295,53716327.21979621,11192617.016321192,14120464.18567427,901861.3170518972,1376709.027650613,28706647.94997539,5292.663839700076,972.74388016076,17029632.19606484,99119654.98019657,7192278.197582667,73.08021695689408,149.27113702623907,1490.5385735080058,9512080.692262214,447.01516970424535,1190.8707660997238,150.00915583226515,0,298.1782444901451,0,0,81224890.71439049,0.0,219.24065087068223,0,0.0,0.0,0,0,75.00457791613258,0.0,0,0.0,0.0,0,0.0,0.0363267625115158,0.0114099959100676,0.1065100386465658,0.0559145812156941,0.8858958818287507,0.0017930561969893,0.0019577335597336,0.0006846918259412,0.0012782621061521,0.0204199525851676,0.0013626096645804,0.0258566594681537,0.0094247138800732,scenario_A,anomalous,front-end,1000,repetition_16,,,,5.0,0.181633812557579,0.057049979550338,0.532550193232829,0.2795729060784705,4.429479409143753,0.0089652809849465,0.0097886677986679,0.0034234591297059,0.0063913105307605,0.102099762925838,0.006813048322902,0.1292832973407685,0.0471235694003659,0,0.007890192130016953,0,0.004691823239991566,0,0.002940840735921907,0,0.0019003858910501305,0,5.671171717949036e-05,0,0.005254681726882928,0,0.0046927203148273075,0,0.003953017718046429,0,0.004348024793806134,0,0.0056246904061301485,0,0.0026798118726435406,0,0.0009841234193538016,0,0.0014239986023831495
2024-07-09 09:21:06.624000000,10.983062642848,4.143685068880569,40.69953984599885,26.43048834728795,324.9794854227673,0.4572834465377299,0.49199030573507,0.15286000832971,0.34897078941118,6.514818191821339,0.37137994737899,7.27780975605312,3.38149185461117,36484964.0343018,5351443.992336465,1208373.0569948188,18208710.59337459,189520810.5417277,7005942.015514962,2616081.9244088074,507846.44357525714,53935243.80218134,9021957.753846709,14184264.420529498,905404.8716500571,1388698.6187692478,28791754.694556687,5082.16403612809,1179.0443293033968,21247683.145249363,98881592.97218156,2635.684409966754,0.0,148.34130088367377,1571.4416208414784,7668076.69967711,449.0325409731231,1193.9732915520412,151.06865583565383,0,298.9508256545936,0,0,69354560.46852124,0.0,227.55134164182147,0,0.0,0.0,0,0,75.53432791782691,0.0,0,0.0,0.0,0,0.0,0.0400608470052788,0.0127870115962818,0.1240313488595042,0.0674167481600595,0.8735953559612288,0.0017975564337394,0.0018678326046513,0.0007250043432904,0.0012793742533213,0.0178852184444889,0.0012747593946045,0.0288970383786762,0.0105902105447776,scenario_A,anomalous,front-end,1000,repetition_16,,,,5.0,0.200304235026394,0.063935057981409,0.620156744297521,0.3370837408002975,4.367976779806144,0.008987782168697,0.0093391630232565,0.003625021716452,0.0063968712666064,0.0894260922224444,0.0063737969730225,0.144485191893381,0.052951052723888,0,0.008020270220326715,0,0.0046380079634401414,0,0.002672073315995876,0,0.0022540077760432736,0,3.3879406313361976e-05,0,0.005282397124512741,0,0.004976096473481892,0,0.0038090811661885306,0,0.004373242914939696,0,0.005251257951812128,0,0.002725171531656549,0,0.000653098257316416,0,0.0014263866715002738
2024-07-09 09:21:11.624000000,10.69589411960378,4.10489669994706,40.41555308039876,26.24440456257242,324.4940155664814,0.45748731672493,0.49493031429899,0.15321979138123,0.32112133995488,6.52308232086657,0.36363934233489,7.28046573918634,3.3848086059856897,36864529.8639858,5353127.420738496,1432557.1254392886,22624259.559675552,183804101.3152523,7174354.194504952,2525673.829870919,512477.0099194389,80555411.77326639,11435478.591817318,14261318.6369064,887756.8310890452,1329871.0691268651,21817830.8693081,5083.833756183036,1101.628057089579,21135499.420625724,95890341.53960843,2474.199630246564,0.0,149.65017080433316,1490.2131994469912,9719118.787967503,451.4742353265362,1243.5618101939492,144.6455372119714,0,299.04904448135505,0,0,67263053.72832318,0.0,219.6874888261165,0,0.0,0.0,0,0,72.3227686059857,0.0,0,0.0,0.0,0,0.0,0.0357534579838125,0.0110347847825896,0.105872802582882,0.0679922937550546,0.9198208349460296,0.0017683830137335,0.0016733391955874,0.0007250043432904,0.0011746261006971,0.0195584976397386,0.001183306603857,0.025577276626115,0.0090330724393863,scenario_A,anomalous,front-end,1000,repetition_16,,,,5.0,0.1787672899190625,0.0551739239129479,0.5293640129144099,0.339961468775273,4.599104174730148,0.0088419150686675,0.008366695977937,0.003625021716452,0.0058731305034855,0.097792488198693,0.005916533019285,0.127886383130575,0.0451653621969315,0,0.008140801167593862,0,0.004614288333570046,0,0.002590690751921171,0,0.0025378693882107985,0,9.404039287367813e-05,0,0.005315556147973205,0,0.004808036003951778,0,0.0036589351973783137,0,0.004415513984802349,0,0.004751724348925589,0,0.00277513884693906,0,0.0004871683551652718,0,0.0016870754939487705
2024-07-09 09:21:16.624000000,10.23790262487579,4.1017158487718,39.89445846628455,25.81710447124604,323.8695602974808,0.45955756658487,0.50031551248548,0.1188040513639,0.28738105280485,6.419113282839289,0.35943609642358,7.21641281389217,3.37359300976856,43239419.74528046,5271048.786185333,1462408.5283487276,17929514.954929125,179177669.78193143,14037810.965234367,2563716.6085946574,503120.6442009361,80995884.62312295,13617771.578029644,14252678.269809794,605741.7583416675,1365011.6534063104,14213279.08951314,6035.327307685396,1121.536271037932,25103552.40945503,77884702.78933246,2421.020579964536,0.0,146.9179863340447,1423.4448448045655,9648544.027898869,376.0005875009179,893.7539776343306,74.23382931293835,0,147.20310506549745,0,0,78549778.18594348,0.0,222.9965156794425,0,0.0,0.0,0,0,74.23382931293835,0.0,0,0.0,0.0,0,0.0,0.0370044970858371,0.0109392386367032,0.1230292886419244,0.0794279337358767,1.0411433042622191,0.0015036681640867,0.0016749253785452,0.0005821900802101,0.0011847378498081,0.0167920359901754,0.0011884283958078,0.0221929355908424,0.0091333638433177,scenario_A,anomalous,front-end,1000,repetition_16,,,,5.0,0.1850224854291854,0.054696193183516,0.615146443209622,0.3971396686793835,5.205716521311095,0.0075183408204335,0.008374626892726,0.0029109504010505,0.0059236892490404,0.083960179950877,0.005942141979039,0.110964677954212,0.0456668192165885,0,0.008252996405162503,0,0.004625354228110716,0,0.002305964668679295,0,0.0021866296224272268,0,0.00044553140114873824,0,0.005334496171179348,0,0.004523739465312371,0,0.0036378710692138924,0,0.00445806971033331,0,0.003881052146176168,0,0.0027925722918414,0,0.0005451913545249064,0,0.00196361985892796
2024-07-09 09:21:21.624000000,9.91008386059765,4.14671127276685,39.97171608832808,25.87487673840029,324.79244053317734,0.39969441662901,0.49286251218032,0.14573557549392,0.33567284404657,6.350006616243201,0.33816126482944,7.28980857056004,3.42773134466601,36432239.6434573,5324042.086931284,1434099.2256954403,22207186.821388587,152738238.0281948,14166052.09218256,2597022.5956500154,339217.4007612833,79444734.75538652,11477101.483330883,14367953.212044936,891870.9677419355,2050380.4438632813,7185357.200263024,6464.552644945941,1101.2331517063378,24892555.079700746,98709623.15554662,2147.022141888839,0.0,148.48649628421245,2057.5160115534345,7809259.509472756,303.2333290148248,732.4225734925972,0.0,0,148.6104056309412,0,0,70914850.63355945,0.0,0.0,0,0.0,0.0,0,0,74.38887072754349,0.0,0,0.0,0.0,0,0.0,0.031031091600787,0.0113657598259042,0.1054703265699845,0.0685484840462588,0.9206760075122016,0.0014978013499092,0.0016690585643677,0.0006330708970723,0.0013729210166413,0.018951303413208,0.0014753020590814,0.0224799092786803,0.0092754368198841,scenario_A,anomalous,front-end,1000,repetition_16,,,,5.0,0.155155458003935,0.056828799129521,0.5273516328499225,0.342742420231294,4.603380037561008,0.0074890067495459,0.0083452928218385,0.0031653544853615,0.0068646050832065,0.0947565170660399,0.007376510295407,0.1123995463934015,0.0463771840994205,0,0.008399332323315488,0,0.004628620587482662,0,0.0020361111575375145,0,0.0018266844471596273,0,0.0009950185800203896,0,0.005358801679641138,0,0.004358707384964647,0,0.003784848491727723,0,0.004463511180479901,0,0.0032951709790991907,0,0.0027800661658125185,0,0.0006086130320966006,0,0.002225936329312825
