time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders_disk,orders-db_disk,queue-master_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1720445155.46,0.3158662879700737,0.21027578754524912,0.05596665940308316,0.04181184283928572,2.835889904905785,0.056658772605523634,0.005038701038909595,0.005904596190441669,0.002804104026601754,0.07115841997318548,0.0055575729689701,0.060899260040662026,0.030423868029234132,38894946.531661965,5873158.670366219,1738039.3073719589,60192914.28571428,142070947.71924043,44671633.50882054,1993461.89164371,362335.3208764521,106642025.2207726,8901679.457912093,28318891.44962612,1356226.5658439149,2031769.3186558094,3462.259230617053,2561872.2184450855,0,0,39178683.66020253,7306141.165604507,0,148.4676586258767,446.5603081731293,9408466.137623657,11540.945706751436,0,1262.799006184146,0,11816.6149096856,0,0,61167428.37261258,0,73.749977493293,0,0,0,0,0,74.28229448142035,0,0,0,0,0,0,0,0,0.08994150851593011,0.041546068285503786,0.01636346049673417,0.010220159264254184,0.5918229003848028,0.01595782796173543,0.0019708864654927006,0.0019717997399369717,0.0007497519397717966,0.018345472171147733,0.0024775034173446543,0.01853597087077257,0.007974856314944078
1720445160.46,0.31653877192795105,0.2092644848318812,0.05661150540686182,0.042018604407953145,2.835386628391465,0.056515485774322735,0.004997101430475983,0.006198701151967556,0.002776017565916453,0.0709639837407167,0.005591079903501705,0.060492012992226514,0.030523034972438218,46187167.87697565,4393962.997461326,1435844.081192743,61090630.27205335,132724960.52417238,37492993.75185957,1996787.086080784,184586.12109482996,77943674.88888496,11067306.943543155,28655306.382045466,1385488.7047917957,2045383.2730989668,3645.1658835255585,2546338.0636677444,0,0,58041630.00235298,533.1746504016662,0,226.48603815316557,435.181414127105,9360640.276876487,11678.046640836317,0,0,0,11819.772432560772,0,0,52929136.38255896,0,73.79382409108925,0,0,0,0,0,74.76362574380316,0,0,0,0,0,0,0,0,0.08996981623322907,0.04991505100771368,0.016386168724149844,0.010055757638796587,0.5653953418821188,0.013973809901744879,0.001881957372113609,0.001974322867458419,0.0010256412254105556,0.014875184337506236,0.002557309712814032,0.016451683191840615,0.008077242093232477
1720445165.46,0.3145478780705431,0.20800037690064394,0.05596194275605548,0.04223292415832905,2.8381231342322404,0.05686830261469112,0.005087413997264611,0.0059266825132613865,0.002867652822617409,0.070719114597891,0.005584275348854141,0.06173245207293284,0.030914283011930808,39386548.864650294,4402818.730397462,1447924.666606187,61533553.202366166,141978230.41036245,36963962.8882614,2657225.453498416,183259.8500091458,80286530.88919288,11144923.317059007,21434121.616205778,1693456.0094476354,2746052.6131955804,3580.0935957900106,3402427.3949487354,0,0,58666119.46797417,525.7251824416004,0,299.6890433510152,448.2626538987688,9425922.137321452,11640.179254563342,73.2907474010056,0,0,11794.941398727096,0,0,61111474.70681865,0,73.71148862654765,0,0,0,0,0,75.29827012519073,0,0,0,0,0,0,0,0,0.08991400060743492,0.05175095843327582,0.016224104460917505,0.01035025336551651,0.5499514560586184,0.016565744620838145,0.0017969250774640575,0.001985527202080587,0.0012094334338329951,0.018089734466314886,0.002475916772621668,0.01622064655604786,0.008282972758859052
1720445170.46,0.314718705040133,0.20968357275339117,0.055264248848940656,0.042238522530641705,2.8449970419860597,0.055459730609971294,0.005097621452199499,0.006185711905455607,0.0029945384239396036,0.07141288907796174,0.0021333832498365976,0.05991333473456201,0.03020298871381866,46916216.067683846,2920766.6290868097,1466565.6057965697,52070806.056236476,148750944.76866505,37432214.94754434,3369204.598205311,182364.33826207297,106246631.83620267,11355765.097567743,28459586.727655556,1734912.6954989352,2070054.860816078,3776.41188806132,4213605.266029022,75.13528386682565,0,58700466.07270266,532.3925355120231,0,298.34656566392306,444.90305762233197,9604633.237769352,0,75.18907408767163,0,0,11916.936393061062,0,0,67650729.25852071,0,74.857905221412,0,0,0,0,0,75.65989988362858,0,0,0,0,0,0,0,0,0.08904531837014547,0.05108417012311547,0.01611721923021234,0.010458287726415168,0.6236608329922914,0.01536063062567011,0.0019711266794075815,0.0017838974827185966,0.0011193574445271972,0.018423452132602585,0.0006533224880495489,0.018414001871302724,0.00942404899442404
1720445175.46,0.31527706026535945,0.20774708972657752,0.05562067302998292,0.04213047171776227,2.8410042093310865,0.056730241319169254,0.005333003151376656,0.005873394281998956,0.0029663769000725787,0.07127649163206476,0.00208764226794862,0.061336837084594885,0.030847322241293388,38421834.63881636,3000865.232586391,1451857.3354220553,52778113.20203164,167346106.10840264,35510428.69474834,3397456.1940215994,361522.7293250736,77891697.68717594,11131337.310293557,21133210.602929283,1721745.4492394119,2070187.3281287488,3783.094438819914,4330092.13747734,74.61109694342234,0,76661391.4539719,793.7564963092155,0,221.9292383824884,434.88878271486965,9414687.675654113,0,74.7090796337504,0,0,11788.812678714936,0,0,68465867.50788644,0,75.4856068703697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09049091912767676,0.052384680910284837,0.013662539290033159,0.012196247314716642,0.5016032898110581,0.013649054912927755,0.001790734135913841,0.0017881905426518092,0.001299560487978149,0.018116526411497927,0.0005624084113327868,0.016891377363642043,0.008524943686294731
1720445180.46,0.31408694106104673,0.21000460565052217,0.05538353888143337,0.04207298317995999,2.847957017238856,0.05633822362366449,0.005256635088041087,0.006281671167709594,0.0029528020886213885,0.06889627924675236,0.002232851789411958,0.06105570973197076,0.030878581755277083,39307832.55813953,2938024.983563445,1728591.9262993725,43354281.6186137,181155352.02400997,29574746.475516528,2706049.596478357,366252.277966846,79805164.1163246,8693724.115960497,21549128.731377475,1385716.2599556316,2064168.7185999008,3646.511627906976,3387450.9460150483,74.28094737223894,0,78271873.50852793,750.9120574917044,0,224.83258315951258,445.57255783595616,7353255.884747443,0,74.48085245663164,0,0,11819.124844765869,0,0,79908654.41768539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09048292668468015,0.061953734579093575,0.015986084090038686,0.012286259209334845,0.6288834599155334,0.015509438748111245,0.001884593042395215,0.0017894924479919933,0.0013060187094826885,0.018316905530830874,0.0005626666864837447,0.016719320563095646,0.009547381554264042
1720445185.46,0.31725085928094715,0.21124535607571518,0.05546909098693674,0.04231598703034679,2.845924221184493,0.05684913554573058,0.005396911411113713,0.005964615698341313,0.002829223982568904,0.06971961931095502,0.0022073325812948115,0.0604817121345687,0.031071620955740516,39354344.75986106,4373007.651303623,1745801.8109934959,43486853.179190755,208676945.51923507,36674711.93348253,1995693.5166994105,546426.6700653641,81279234.21227565,9059990.488303931,21923971.360381864,1705235.8729873167,2063163.6811258704,3798.868864682027,4202569.967726729,74.62604988430776,0,79258784.07827441,745.2286083365174,0,149.15427052418838,453.8001329492578,7663323.121163523,0,73.6889448592246,0,0,11882.36573956558,0,0,87649496.70150472,0,0,0,0,0,0,0,75.254000624667,0,0,0,0,0,0,0,0,0.09053201468380133,0.05258293226810788,0.013496369197194028,0.012323554291881823,0.6140915970799161,0.015223522114706243,0.001965830084047616,0.001782938532038649,0.0013005124298352045,0.02019623488789622,0.0006521577364620972,0.0167084526956304,0.009681425867337827
1720445190.46,0.3154893768483461,0.21232487438621372,0.05624087451066066,0.04267535561570679,2.844892352907734,0.05618125459925363,0.005390942779839493,0.006173972395287719,0.0027807359600774146,0.06899147682907047,0.002368776843837245,0.05985133624454152,0.03064562501135229,38648081.72012287,4516375.123690745,1744646.4558183572,44032318.378843024,213905068.388138,37037442.57594971,2026397.1773824976,551794.3062983587,81963321.3168479,11069218.695362208,21028369.983546752,1753628.0655206086,1364390.9545000456,3803.700264304593,4328632.549803028,74.57985105879354,0,98022229.57433932,828.0678539265956,0,301.11558324603476,457.6195441680322,7492463.238342435,0,75.47030751939269,0,0,11929.874348873245,0,0,92296453.20666826,0,0,0,0,0,0,0,74.3983289437835,0,0,0,0,0,0,0,0,0.07784927589424602,0.05384466693342439,0.013626030419971858,0.0105079503186974,0.6336143973831181,0.013340788350750138,0.0019685046185678313,0.0018820528705071925,0.001209600096147943,0.01808273777653412,0.0006561375184410977,0.014831036222178833,0.009888594696969158
1720445195.46,0.3153939793669625,0.21193364650888868,0.056417955372892695,0.042744729547711455,2.8453934962076586,0.05596793978698004,0.005476123322845464,0.005887643117248343,0.0027567481202306044,0.06840199655500337,0.0023884299769997863,0.06091260004039437,0.030864988922530225,39482256.754538,4448477.014244175,1742637.9821418829,43467223.83316783,213503849.18998528,35946965.44218658,2004449.1700119348,541166.426305163,82127027.70677462,8819926.434966717,21463736.84786974,1747735.9675375943,2040982.3594466704,3661.4795220286424,4267564.945342117,74.4876247976868,0,78772217.9675994,803.8393605823268,0,295.35621574848574,458.5331268541149,5597614.339798683,0,150.41404256100472,74.26074659608028,0,11910.044536052117,0,0,91438977.31958763,0,0,0,0,0,0,0,74.26074659608028,0,0,0,0,0,0,0,0,0.09126416991134258,0.053235051563231967,0.013896140900310378,0.010498411263352268,0.661176032061356,0.013922519372885153,0.0018746115357531924,0.0017890127773314431,0.001116490807801221,0.02063347633149015,0.0006569905358861817,0.015509957151582323,0.010743421801302175
1720445200.46,0.3161481961739627,0.21151170574654607,0.056265953606359206,0.04286123278741806,2.843870201024583,0.056570479114142314,0.005364854677516249,0.006256005821788579,0.00274397937278666,0.0684216207306588,0.0023936662176185174,0.06220935961789587,0.030891003878368538,46511918.60715054,2928120.6305688834,1757593.4649620862,43470437.297990285,206102160.5300315,36548180.14619194,2685779.4040012383,359972.25666181516,107133855.06188163,8998041.966229443,21405516.593544632,1700432.4072914615,2729448.5069191544,3815.1465214587665,3352851.051549367,75.02106304260228,0,96786814.66999747,965.8099504833766,0,294.3956300648662,448.61450841517285,5714453.140149645,0,146.54478452979373,74.58120903131827,0,11968.399408390753,0,0,86194841.31638971,0,0,0,0,0,0,0,74.58120903131827,0,0,0,0,0,0,0,0,0.09064162819283211,0.06167578500207217,0.016241063420673836,0.012374071586337894,0.6055468948708161,0.012236321244924065,0.001968253548109658,0.001975986858064347,0.0012993679803090642,0.02066344880020034,0.0007509931254467468,0.013543707352051662,0.009431247642713381
1720445205.46,0.3179425205471917,0.21370549828849061,0.05693107271140838,0.04285389916387027,2.849276493316257,0.05688126769082366,0.0055519685497227595,0.0058433630284728194,0.002737433063250456,0.06881710437938807,0.0024794954254760667,0.061453411651903926,0.030890188289343982,39689431.06009206,4471543.303029187,1737442.012651785,53555699.28993864,208562973.24698284,37384872.46280011,1995719.737884352,539978.1420765027,80327435.0158765,9017492.181628201,14201648.350453828,1394158.5608620218,2788187.266335584,3755.524178020649,3418408.921933085,74.45648222206064,0,96457611.60319665,1063.935582025307,0,294.50675870002874,448.4835212963977,7628406.738648238,74.2069315361342,149.6119075883481,76.18622472704277,0,11985.424564761308,0,0,88987452.81691411,0,73.73802837185856,0,0,0,0,0,76.18622472704277,0,0,0,0,0,0,0,0,0.07584349036422103,0.05168386423114681,0.0136458323285194,0.010452930194875677,0.6668279747104603,0.012164546529271998,0.001966743297560417,0.002252965922985784,0.0013036216082796892,0.017585450311847228,0.0007487943682294849,0.013855931640360902,0.009585496157352451
