__run_id,__done,scenario,service_stressed,user_load,repetition_id,front-end_avg_cpu,catalogue_avg_cpu,catalogue-db_avg_cpu,carts_avg_cpu,carts-db_avg_cpu,orders_avg_cpu,orders-db_avg_cpu,shipping_avg_cpu,queue-master_avg_cpu,rabbitmq_avg_cpu,payment_avg_cpu,user_avg_cpu,user-db_avg_cpu,front-end_avg_mem,catalogue_avg_mem,catalogue-db_avg_mem,carts_avg_mem,carts-db_avg_mem,orders_avg_mem,orders-db_avg_mem,shipping_avg_mem,queue-master_avg_mem,rabbitmq_avg_mem,payment_avg_mem,user_avg_mem,user-db_avg_mem,front-end_avg_mem_rss,catalogue_avg_mem_rss,catalogue-db_avg_mem_rss,carts_avg_mem_rss,carts-db_avg_mem_rss,orders_avg_mem_rss,orders-db_avg_mem_rss,shipping_avg_mem_rss,queue-master_avg_mem_rss,rabbitmq_avg_mem_rss,payment_avg_mem_rss,user_avg_mem_rss,user-db_avg_mem_rss,front-end_avg_mem_cache,catalogue_avg_mem_cache,catalogue-db_avg_mem_cache,carts_avg_mem_cache,carts-db_avg_mem_cache,orders_avg_mem_cache,orders-db_avg_mem_cache,shipping_avg_mem_cache,queue-master_avg_mem_cache,rabbitmq_avg_mem_cache,payment_avg_mem_cache,user_avg_mem_cache,user-db_avg_mem_cache,front-end_avg_disk,catalogue_avg_disk,catalogue-db_avg_disk,carts_avg_disk,carts-db_avg_disk,orders_avg_disk,orders-db_avg_disk,shipping_avg_disk,queue-master_avg_disk,rabbitmq_avg_disk,payment_avg_disk,user_avg_disk,user-db_avg_disk,front-end_avg_power,catalogue_avg_power,catalogue-db_avg_power,carts_avg_power,carts-db_avg_power,orders_avg_power,orders-db_avg_power,shipping_avg_power,queue-master_avg_power,rabbitmq_avg_power,payment_avg_power,user_avg_power,user-db_avg_power
run_225,DONE,scenario_B,front-end,1000,16,3.334,0.492,0.311,2.607,1.58,0.567,0.005,0.004,0.013,0.057,0.019,0.332,0.14,174347493.95,1050710.273,21868350.72,23139278.282,11069338.161,37438654.663,3996432.957,16142302.532,22341987.782,10419171.554,200018.608,1139395.577,1986228.694,91564944.279,12385.595,12910654.912,10836246.218,2404922.103,24755609.568,508.863,6187990.918,4799638.322,8283393.119,1662.271,13865.865,1562007.888,65439668.117,0.0,0.0,0.0,236.829,0.0,344269.899,0.0,0.0,0.0,0.0,0.0,116.028,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.95677194,0.137305304,0.087119698,0.790874973,0.526106579,0.206134592,0.001486058,0.001637709,0.004620532,0.015136029,0.005779461,0.102467593,0.043110395
run_74,DONE,scenario_A,front-end,100,15,2.341,0.03,0.023,0.068,0.01,0.005,0.005,0.005,0.004,0.07,0.002,0.01,0.01,147695042.626,998070.121,17614179.459,50856149.534,11406499.675,17897113.47,10122950.442,18216976.715,78303636.941,11489787.499,223127.386,775124.862,2608642.1,51687501.72,5941.757,63623.784,36597304.686,5341.371,5343736.833,526.872,5952646.253,10333400.842,5265597.962,2728.012,30534.504,3063.286,53401879.755,0.0,0.0,0.0,122.07,0.0,78.494,0.0,0.0,0.0,0.0,0.0,91.066,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.60890714,0.008606857,0.006077704,0.020394459,0.002644408,0.001514107,0.001522094,0.001645677,0.001357045,0.017102179,0.00067294,0.002600476,0.002469631
run_213,DONE,scenario_B,front-end,1000,4,3.247,0.467,0.296,2.706,1.658,0.54,0.004,0.004,0.004,0.056,0.019,0.334,0.14,174055035.394,1159185.588,25548261.526,25702107.656,7525713.558,38745915.52,1773650.033,16550641.825,30531347.85,10537102.185,200241.222,1283699.508,1830726.199,85203141.216,9204.377,16286913.526,16012496.066,2079767.362,28065547.344,603.505,4907738.542,3530678.536,8724183.803,1792.209,16383.086,1575999.459,58711671.46,0.0,0.0,0.0,658080.513,0.0,347638.204,0.0,0.0,0.0,0.0,0.0,114.522,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.997446728,0.152678183,0.097143652,1.004526583,0.559090958,0.188058819,0.001390412,0.001506937,0.001172638,0.01613269,0.006102436,0.109218117,0.040676653
run_205,DONE,scenario_B,front-end,100,26,2.531,0.047,0.038,0.494,0.194,0.176,0.005,0.005,0.004,0.074,0.005,0.056,0.028,159748228.418,942857.876,15432146.993,33364511.955,11502740.582,32025225.516,7117976.337,16430411.909,70351761.43,10807917.213,277882.432,984192.439,1663446.711,85080338.857,7050.331,1305536.68,20980240.91,2472870.812,30590184.871,462.751,6270317.998,9605865.481,7730423.069,915.36,5620.99,111353.603,52797060.456,0.0,0.0,0.0,345729.23,0.0,80.653,0.0,0.0,0.0,0.0,0.0,94.204,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.698956879,0.011410061,0.011873541,0.154196736,0.051028975,0.05504431,0.001378185,0.001372951,0.001444576,0.017308782,0.001776857,0.015781283,0.007732266
run_138,DONE,scenario_B,orders,100,19,0.257,0.049,0.039,0.509,0.206,2.77,0.005,0.004,0.01,0.071,0.006,0.057,0.028,6816115.242,956327.019,16283173.415,41086665.123,13723725.126,197601724.685,7948745.062,16410322.742,77539773.298,10514761.677,255403.121,925167.492,2390250.515,6264801.899,6155.613,1303170.354,24052034.474,2868044.483,132745546.733,136.413,3761267.952,9847431.302,7307025.795,3556.473,5540.078,138700.94,0.0,0.0,0.0,0.0,281772.616,70837065.531,342269.549,0.0,0.0,0.0,0.0,0.0,86.608,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.071844962,0.013530583,0.010821531,0.16803874,0.055750755,0.744239559,0.001555234,0.001349493,0.004868013,0.016406208,0.001835328,0.014511897,0.007375896
run_198,DONE,scenario_B,front-end,100,19,2.5,0.047,0.037,0.492,0.192,0.18,0.005,0.005,0.004,0.071,0.005,0.055,0.027,166681649.5,902764.142,15199658.424,33272617.301,12420823.84,46441614.124,7757685.124,15817820.683,46349183.44,9638055.066,321043.415,848007.864,2415703.193,72616579.127,5587.535,2607748.012,21234827.6,2320939.223,36667630.212,377.919,4611381.82,9858592.289,7018179.826,533.19,7512.386,110606.565,64656464.814,0.0,0.0,0.0,344845.201,0.0,80.595,0.0,0.0,0.0,0.0,0.0,94.084,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.688667019,0.013197451,0.010231475,0.163803848,0.054858106,0.060075942,0.001344675,0.001544036,0.001458488,0.016192449,0.0017645,0.015365783,0.007042267
run_146,DONE,scenario_B,orders,100,27,0.242,0.048,0.038,0.475,0.185,2.77,0.005,0.005,0.012,0.068,0.005,0.056,0.028,6467651.648,715114.973,17782134.754,41443909.128,12578622.076,210765861.578,8202703.388,20393002.724,82392226.179,10244976.109,291081.712,859898.357,2286299.702,5463357.67,7448.1,1727366.072,25363593.072,2309951.023,110491954.99,337.31,6598970.978,9524511.56,6643644.916,1186.901,9328.426,109195.292,0.0,0.0,0.0,0.0,221.437,67536543.332,344644.943,0.0,0.0,0.0,0.0,0.0,86.605,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.062466638,0.012372411,0.0117469,0.150965716,0.045451591,0.816390756,0.00151967,0.001657626,0.005326629,0.017552863,0.001672991,0.017527566,0.007406294
run_19,DONE,scenario_A,orders,100,20,0.125,0.031,0.024,0.067,0.01,2.6,0.005,0.005,0.004,0.072,0.002,0.01,0.009,5227959.53,996586.128,16436035.298,53115012.737,11487334.65,179384246.94,10516305.29,14423781.644,77770367.143,10375444.268,221608.051,760853.779,2914048.429,4106306.64,4748.027,2959708.499,34419871.785,2468.319,30475064.875,258.086,5748567.431,4830812.202,6066140.385,19091.334,6305.352,2561.012,0.0,0.0,0.0,0.0,346186.724,64938589.337,341889.586,0.0,0.0,0.0,0.0,0.0,80.604,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.030513053,0.0081367,0.006546581,0.022860074,0.00283137,0.638046979,0.001396614,0.001409556,0.0011825,0.018695413,0.000779778,0.003165417,0.002689705
run_73,DONE,scenario_A,front-end,100,14,2.387,0.03,0.023,0.068,0.01,0.005,0.005,0.005,0.004,0.069,0.002,0.011,0.009,184231763.305,778919.737,12948480.486,45398365.29,9376380.51,12513441.835,10950534.043,16056970.582,103727941.089,11249190.712,295347.071,744661.539,2164112.456,65462541.879,4698.356,2309418.438,20773184.761,2343.689,5432707.55,390.533,5341148.967,881223.554,4342394.945,1505.473,1465.54,2020.83,67101859.862,0.0,0.0,0.0,122.247,0.0,80.626,0.0,0.0,0.0,0.0,0.0,86.655,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.60847252,0.008160787,0.006161221,0.01968567,0.00246409,0.001649485,0.001432328,0.001470168,0.001121367,0.014563985,0.000781533,0.002806825,0.002572938
run_49,DONE,scenario_A,orders,1000,20,0.623,0.358,0.24,0.235,0.041,2.602,0.005,0.004,0.004,0.07,0.002,0.074,0.033,9162353.626,1084481.437,21187261.611,42907802.198,4551183.347,219282392.183,5686664.008,18907143.876,48376827.928,10972192.411,414870.601,788182.254,983048.852,8562017.96,10158.474,14439732.625,24506975.537,13872.546,31446049.578,158.129,5048170.859,4844921.969,8912791.25,2625.573,8035.017,123871.984,0.0,0.0,0.0,0.0,346399.746,62330553.255,345443.232,0.0,0.0,0.0,0.0,0.0,89.163,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.186581288,0.092950001,0.060117227,0.091972792,0.011016487,0.742781566,0.001385717,0.001451157,0.001415886,0.019267641,0.000750317,0.024291782,0.009838547
run_82,DONE,scenario_A,front-end,100,23,2.386,0.03,0.024,0.068,0.01,0.005,0.005,0.004,0.004,0.072,0.002,0.01,0.009,179026727.56,817380.292,20182487.947,42461616.495,11195935.599,18763280.366,9300546.398,17313260.635,73854172.566,10558430.166,335539.274,816393.96,2064328.029,63565608.592,4956.058,1313166.357,21447440.557,2168.207,3243160.448,417.254,3566780.278,424448.597,4269068.49,25899.852,3723.437,2782.145,55179506.279,0.0,0.0,0.0,122.055,0.0,80.641,0.0,0.0,0.0,0.0,0.0,86.838,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.600050654,0.007725452,0.006099133,0.024414837,0.002611889,0.001455088,0.001691276,0.001590626,0.001273029,0.01744383,0.00058263,0.003218721,0.002427124
run_233,DONE,scenario_B,front-end,1000,24,3.274,0.48,0.299,2.522,1.537,0.556,0.005,0.004,0.004,0.059,0.019,0.337,0.139,184550697.637,1360531.871,25568389.256,19143880.382,8921744.964,46853301.572,2979958.789,7806984.835,30475199.521,10002858.69,106365.841,1152000.12,2619117.453,75791247.336,13204.679,17845497.984,8022893.257,2286714.924,31355956.186,414.357,3573950.013,9989450.356,7945893.527,4810.021,10308.485,2224417.903,67558427.681,0.0,0.0,0.0,277.754,0.0,343626.211,0.0,0.0,0.0,0.0,0.0,114.811,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.02455854,0.136373417,0.090797619,0.746267264,0.516737394,0.186076473,0.001546571,0.001573309,0.001443322,0.016718625,0.005689757,0.109924919,0.041791309
run_154,DONE,scenario_B,orders,1000,5,0.993,0.472,0.298,2.819,1.788,3.108,0.004,0.004,0.004,0.058,0.019,0.327,0.136,10644065.668,1125894.899,21037641.065,20540203.802,9176901.597,184174665.365,4184381.684,15872719.372,40487941.354,9464083.899,230664.651,1178655.728,2640952.666,10512996.215,14283.247,13579831.126,9910038.322,1964047.73,120437811.83,200.735,6221935.744,9969359.815,8242891.948,4993.283,11404.296,1907404.165,0.0,0.0,0.0,0.0,343886.113,69082217.458,340894.178,0.0,0.0,0.0,0.0,0.0,380.732,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.311054781,0.147443055,0.110434306,0.90247189,0.586870564,0.936347241,0.001292907,0.001504544,0.001584269,0.014928454,0.006361647,0.112479445,0.045912091
run_68,DONE,scenario_A,front-end,100,9,2.35,0.03,0.023,0.07,0.01,0.005,0.005,0.005,0.01,0.071,0.002,0.01,0.009,160552713.488,906504.012,13685408.726,45477301.875,8077223.726,15110273.566,10393131.817,17454046.519,72933282.753,10249523.338,364499.971,605872.921,2610278.523,74259224.477,1365.963,1159662.357,29137654.663,4432.565,5268867.799,554.716,5253332.139,9714992.316,6580520.487,181.428,1731.479,1977.929,52097429.517,0.0,0.0,0.0,121.067,0.0,76.724,0.0,0.0,0.0,0.0,0.0,87.688,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.665787024,0.008504865,0.006510892,0.020208503,0.003124751,0.001399259,0.00165639,0.001533331,0.004141834,0.016172833,0.000655728,0.003035025,0.002466093
run_121,DONE,scenario_B,orders,100,2,0.255,0.047,0.038,0.508,0.206,2.729,0.005,0.005,0.004,0.068,0.005,0.056,0.028,6580044.409,927113.682,11627115.323,36344966.003,11342643.75,215679091.502,9931262.082,12910531.319,62962921.881,10889806.861,254838.22,890620.531,2213921.132,5683087.533,4343.639,1676802.9,21049902.254,2433081.873,124129954.97,250.98,4914666.083,14475940.007,7022068.743,1481.081,7053.617,174226.611,0.0,0.0,0.0,0.0,164.09,76823634.675,344217.68,0.0,0.0,0.0,0.0,0.0,82.371,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.068125977,0.014542644,0.010824142,0.158126408,0.058376365,0.88411244,0.001558069,0.001592211,0.001499514,0.017229838,0.001817378,0.015788907,0.007721912
run_124,DONE,scenario_B,orders,100,5,0.257,0.047,0.038,0.503,0.202,2.727,0.005,0.004,0.008,0.071,0.005,0.056,0.028,7020111.946,902674.58,16939833.814,38540797.251,12095244.882,179662323.886,8520276.922,15103199.193,60514460.619,12175270.551,250958.154,798606.295,1728338.224,5476457.542,1774.859,2624393.649,24795048.042,2522420.976,104916095.647,293.43,5880167.486,7935959.494,8384800.879,860.048,6136.96,118723.904,0.0,0.0,0.0,0.0,163.372,68373371.085,378012.825,0.0,0.0,0.0,0.0,0.0,87.516,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.064924666,0.012634563,0.009844332,0.155404398,0.050136675,0.709200167,0.00132195,0.001532551,0.002417646,0.021050415,0.001631996,0.013530174,0.007433132
run_211,DONE,scenario_B,front-end,1000,2,3.224,0.465,0.292,2.851,1.792,0.552,0.004,0.004,0.004,0.056,0.019,0.327,0.137,163222412.569,1316059.859,22980554.703,24508460.703,7406117.391,34504393.946,4559171.884,17203115.728,28698268.259,12265939.537,231299.41,1111143.899,2542353.235,83749115.589,10737.629,17399359.2,12574331.93,1790682.675,26636406.267,482.418,6315475.725,7986592.633,9278471.202,2546.97,10835.226,1929439.839,57007199.674,0.0,0.0,0.0,313705.772,0.0,79.131,0.0,0.0,0.0,0.0,0.0,111.844,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.973813299,0.137917377,0.098881711,0.921824783,0.53620427,0.205578487,0.001566959,0.001438058,0.001303389,0.016463021,0.006226999,0.103002213,0.041330053
run_174,DONE,scenario_B,orders,1000,25,0.957,0.476,0.302,2.623,1.557,3.145,0.004,0.004,0.003,0.056,0.019,0.325,0.138,10727433.643,1349700.76,24227320.246,21296403.791,10620764.201,234876164.004,3778091.824,19256350.27,36526672.303,11501667.982,130403.486,1020915.565,2025198.059,9117539.449,11320.704,17629670.029,12298121.66,3033269.68,104834836.049,337.027,6389627.937,6102134.872,8554046.258,3068.656,14614.145,1498612.25,0.0,0.0,0.0,0.0,342133.996,66786156.404,342237.264,0.0,0.0,0.0,0.0,0.0,351.565,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.284925079,0.142447955,0.095150987,0.872295535,0.491844545,1.060655204,0.001365686,0.00149056,0.001238905,0.016644949,0.006649965,0.101952674,0.043801322
run_2,DONE,scenario_A,orders,100,3,0.133,0.031,0.024,0.071,0.01,2.604,0.005,0.005,0.007,0.073,0.002,0.01,0.009,5890719.492,961014.794,10385315.479,41427300.832,9743623.947,190018498.031,10568705.755,17005900.121,60651767.639,11057421.787,255030.81,717904.518,2937340.228,4955759.661,4925.246,1953878.256,27125780.679,4942.552,34508919.846,296.884,4744785.806,2640481.608,6408166.384,244.259,930.626,3151.202,0.0,0.0,0.0,0.0,342500.35,64017150.517,345559.526,0.0,0.0,0.0,0.0,0.0,80.699,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.037490405,0.008439195,0.006613806,0.024607659,0.002800991,0.757478806,0.001524989,0.001596933,0.00244285,0.019148451,0.000675759,0.002792141,0.002248789
run_21,DONE,scenario_A,orders,100,22,0.132,0.031,0.024,0.082,0.01,2.606,0.005,0.005,0.004,0.07,0.002,0.011,0.009,6069109.867,1070471.167,14762236.811,50678290.131,10773551.901,210339575.768,8538637.147,11054439.773,62603614.357,12466728.495,214492.445,777418.158,2517592.284,5191882.831,4931.833,1955857.109,34749354.694,5324.295,35169172.825,337.366,6003707.155,1560.167,6466631.461,22684.702,1888.557,2476.543,0.0,0.0,0.0,0.0,343365.394,75382530.147,344353.446,0.0,0.0,0.0,0.0,0.0,80.74,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.033962047,0.008609866,0.006753799,0.028298241,0.002879349,0.7066081,0.00124999,0.001747825,0.001389831,0.016173251,0.000676682,0.003261832,0.002627388
run_131,DONE,scenario_B,orders,100,12,0.263,0.049,0.04,0.483,0.194,2.775,0.005,0.005,0.004,0.076,0.005,0.058,0.029,7167608.831,870720.656,16293189.722,32358164.689,13356252.938,204191305.454,9037060.436,23229721.135,63536206.532,9738532.018,169118.752,787204.263,1913864.436,4404436.638,7628.177,1955559.596,25359320.691,2602230.118,87022279.028,231.371,6509466.608,4723710.432,7075607.561,2445.456,4878.966,109557.485,0.0,0.0,0.0,0.0,167.244,67173333.205,343942.087,0.0,0.0,0.0,0.0,0.0,86.707,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.068184729,0.013952402,0.011798558,0.147234548,0.057049659,0.787887392,0.001514324,0.00152714,0.001148967,0.020198415,0.001934828,0.017168096,0.008176362
run_120,DONE,scenario_B,orders,100,1,0.254,0.048,0.039,0.519,0.209,2.772,0.005,0.004,0.011,0.072,0.005,0.057,0.028,7293362.701,850481.465,14177159.885,40574506.122,14516973.18,187483270.686,7121459.276,14473616.944,54942322.226,11919995.844,246471.821,816369.026,1743699.222,6480608.757,5383.18,658482.585,25080019.48,3165616.441,122946532.134,320.95,5799806.827,5648345.211,8763328.515,1523.161,7373.633,119289.37,0.0,0.0,0.0,0.0,167.398,69924552.916,344553.573,0.0,0.0,0.0,0.0,0.0,86.432,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.06694197,0.012153687,0.009385075,0.170850034,0.053135071,0.735914521,0.001439919,0.001479579,0.005073066,0.016190078,0.001552215,0.014329071,0.008247516
run_93,DONE,scenario_A,front-end,1000,4,2.916,0.35,0.226,0.245,0.041,0.005,0.005,0.005,0.011,0.069,0.002,0.07,0.032,174555127.54,1058112.146,23608025.163,36370802.401,4132742.967,12409526.735,6771196.625,20580835.037,47795108.305,10111420.187,387410.636,1042962.256,1354825.701,66119475.935,10042.527,17016265.642,20051560.673,12502.39,5031854.973,396.97,6855656.686,5646266.871,9202683.624,618.42,8519.001,139698.425,60625209.737,0.0,0.0,0.0,162.126,0.0,80.721,0.0,0.0,0.0,0.0,0.0,94.042,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.833620171,0.101173097,0.064728316,0.098848732,0.011111461,0.001773998,0.001575904,0.0015471,0.00517473,0.015663921,0.000740831,0.022521396,0.008614618
run_199,DONE,scenario_B,front-end,100,20,2.539,0.047,0.038,0.501,0.191,0.174,0.005,0.004,0.006,0.068,0.005,0.055,0.027,188646635.67,737503.044,14727637.379,44412151.806,12016975.802,37073888.156,8829183.367,19759002.622,58132711.955,9267384.302,259058.411,684310.259,999650.351,71716904.791,2175.378,1314770.22,25130911.741,1950950.674,30350955.673,315.376,5241430.794,6955089.873,6094535.686,1257.33,7634.273,111990.666,53305260.654,0.0,0.0,0.0,342790.702,0.0,80.541,0.0,0.0,0.0,0.0,0.0,94.079,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.665776815,0.013000308,0.009961785,0.145293634,0.058310003,0.056715908,0.001474141,0.001543199,0.001862032,0.018216438,0.0015474,0.014908531,0.007140603
run_208,DONE,scenario_B,front-end,100,29,2.543,0.047,0.038,0.513,0.208,0.167,0.005,0.004,0.004,0.071,0.005,0.055,0.027,184704834.247,1054436.596,15884572.61,43134075.827,11073600.894,42116776.97,8552931.311,19553953.648,61730511.667,9805196.043,262223.855,1004464.12,1669085.142,77611712.723,5358.926,1314473.095,27614514.628,2767298.249,34699731.356,273.043,5741700.256,9963440.383,6454142.737,2393.084,3558.371,119427.48,60470990.89,0.0,0.0,0.0,345544.413,0.0,80.279,0.0,0.0,0.0,0.0,0.0,94.001,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.67746316,0.012566324,0.010791051,0.145370089,0.062262789,0.054147881,0.001522714,0.001469115,0.001487043,0.017296222,0.001776896,0.017592,0.007698575
run_216,DONE,scenario_B,front-end,1000,7,3.293,0.474,0.303,2.68,1.699,0.549,0.004,0.004,0.004,0.055,0.019,0.338,0.141,169797256.788,1024555.996,19561365.045,26176354.619,11382746.242,33023853.481,3446295.293,16542712.406,29137714.345,10763686.695,150160.783,1176330.524,2431212.3,83673297.495,14107.275,14237027.589,12615421.618,2901758.913,26423860.793,318.435,5947976.652,4756489.429,8610044.265,2475.487,15331.704,1842208.826,58467257.846,0.0,0.0,0.0,240.203,0.0,344010.417,0.0,0.0,0.0,0.0,0.0,116.025,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.093985265,0.148471391,0.095278895,0.79096141,0.501546837,0.228999115,0.001466017,0.001675072,0.001547443,0.015985627,0.006094504,0.124964974,0.043884269
run_105,DONE,scenario_A,front-end,1000,16,2.918,0.354,0.235,0.249,0.04,0.005,0.005,0.005,0.004,0.07,0.002,0.072,0.033,182056112.459,1208911.246,21048597.146,43994607.233,4633020.862,12513941.661,5470917.149,18117562.42,39571531.686,8039322.903,456468.136,811175.547,1833002.005,85682930.125,6688.382,16534464.997,31003276.829,14673.333,3817805.364,245.514,6081109.404,3065831.649,6041229.835,549.301,15928.317,9986.233,65131134.575,0.0,0.0,0.0,216.145,0.0,79.274,0.0,0.0,0.0,0.0,0.0,93.936,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.836187811,0.094950916,0.062072025,0.076657446,0.010600011,0.001834089,0.001640776,0.001549585,0.001422236,0.019172812,0.000654926,0.02261545,0.00990149
run_29,DONE,scenario_A,orders,100,30,0.136,0.031,0.024,0.073,0.01,2.581,0.005,0.005,0.005,0.071,0.002,0.011,0.009,5698565.961,1001811.621,11426313.557,51343173.197,11342951.431,198812564.82,7885894.362,20391511.309,39162671.378,11316423.314,195794.39,771398.216,2679498.74,4685375.72,2033.395,2603402.494,32005232.193,2490.912,21538915.639,261.768,6580398.596,5207528.005,7474462.635,19877.812,3130.181,1448.921,0.0,0.0,0.0,0.0,345029.012,64645755.68,344941.733,0.0,0.0,0.0,0.0,0.0,80.394,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.039594635,0.008024113,0.006328889,0.020356509,0.002435941,0.650455237,0.001382364,0.001449222,0.001377461,0.015641982,0.000706739,0.002695001,0.002355337
run_212,DONE,scenario_B,front-end,1000,3,3.27,0.48,0.3,2.507,1.544,0.539,0.005,0.004,0.003,0.055,0.018,0.332,0.138,164066103.269,1146972.656,22249165.146,22076957.363,7932243.845,37526314.302,5649061.854,18502069.716,22739310.258,10448032.654,216133.308,1027724.944,2507435.192,86669849.643,10042.064,15131248.661,13034152.121,1999302.168,30758350.9,514.094,5080550.767,4806123.047,8125981.041,1986.385,14183.432,1845641.594,60854848.079,0.0,0.0,0.0,236.784,0.0,343202.124,0.0,0.0,0.0,0.0,0.0,114.652,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.039135711,0.153936332,0.102497395,0.770608717,0.508869782,0.223824623,0.001649196,0.001368504,0.00126682,0.013324924,0.006270091,0.100196179,0.040909362
run_159,DONE,scenario_B,orders,1000,10,0.94,0.461,0.295,2.796,1.794,3.113,0.004,0.004,0.004,0.058,0.018,0.328,0.137,9565782.301,1024615.783,23927739.545,24148054.807,6941857.302,192739239.475,4757780.813,17683254.246,43654198.689,10948284.598,103980.771,1201567.928,2755383.047,8952451.127,12229.152,12178753.47,10782755.257,1548945.98,92457229.196,274.839,6632754.88,8733473.168,9033771.733,4738.806,12485.976,1880615.612,0.0,0.0,0.0,0.0,342024.131,69496345.489,342873.325,0.0,0.0,0.0,0.0,0.0,95.03,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.323815667,0.16234576,0.113633781,1.106096928,0.696666753,1.110712118,0.001579774,0.001639993,0.0012954,0.017656276,0.006059311,0.11387087,0.047405521
run_186,DONE,scenario_B,front-end,100,7,2.491,0.046,0.037,0.482,0.191,0.175,0.005,0.004,0.004,0.066,0.005,0.055,0.027,164228125.897,701088.991,13332610.664,36351844.849,11870858.201,34277591.328,7751743.833,19177795.373,66058775.725,11584768.946,282560.492,973365.013,1956052.688,80346680.39,8010.958,1963502.976,20416199.158,2798189.965,27204961.281,570.551,5987472.379,9147979.65,4421824.159,585.692,10342.782,104160.434,57294309.962,0.0,0.0,0.0,377315.879,0.0,82.334,0.0,0.0,0.0,0.0,0.0,95.988,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.675608599,0.014158597,0.008338163,0.151525528,0.045356783,0.05990255,0.001412166,0.001308942,0.001360489,0.018381784,0.001825149,0.014685905,0.007413448
run_206,DONE,scenario_B,front-end,100,27,2.535,0.048,0.039,0.493,0.19,0.177,0.005,0.004,0.004,0.074,0.005,0.056,0.028,182594417.876,1000030.521,16414253.424,42996110.75,11496686.703,38069188.44,9337165.25,21617255.468,51942989.622,9889176.741,300627.056,1096286.869,2086777.925,75298499.871,6590.732,2968775.67,27405075.442,2772874.684,30078932.691,402.971,7831550.699,4875014.362,7681369.662,1447.965,6558.391,110479.19,61091710.503,0.0,0.0,0.0,344852.835,0.0,80.394,0.0,0.0,0.0,0.0,0.0,93.877,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.665784199,0.013399402,0.010732905,0.164721057,0.051890736,0.055120423,0.001526457,0.001324658,0.00121822,0.018989436,0.001572663,0.016427089,0.007675773
run_72,DONE,scenario_A,front-end,100,13,2.391,0.03,0.024,0.065,0.01,0.005,0.005,0.005,0.004,0.076,0.002,0.01,0.01,184693077.625,955773.292,14001231.136,51436717.457,11241035.606,16847777.896,9925319.426,16220258.05,90480432.229,11358084.865,165875.75,916431.109,2179906.64,80221317.838,4495.619,181261.385,37381334.846,2308.92,6354336.194,277.789,5035908.229,5740538.574,7829726.786,18293.338,5778.368,2001.884,43947140.641,0.0,0.0,0.0,122.014,0.0,344594.446,0.0,0.0,0.0,0.0,0.0,86.791,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.630957592,0.007261813,0.005739074,0.020502069,0.002959271,0.001721935,0.001652922,0.001528951,0.001546842,0.018226046,0.000780572,0.002966071,0.002746252
