Algorithm,Level,Scenario,Service,Users,Metric,Value
knn,default,scenario_B,front-end,100,Accuracy,0.545
knn,default,scenario_B,front-end,100,Accuracy,0.538
knn,default,scenario_B,front-end,100,Accuracy,0.518
knn,default,scenario_B,front-end,100,Accuracy,0.0
knn,default,scenario_B,front-end,100,Accuracy,0.524
knn,default,scenario_B,front-end,100,Accuracy,0.538
knn,default,scenario_B,front-end,100,Accuracy,0.75
knn,default,scenario_B,front-end,100,Accuracy,0.542
knn,default,scenario_B,front-end,100,Accuracy,0.686
knn,default,scenario_B,front-end,100,Accuracy,0.545
knn,default,scenario_B,front-end,100,Accuracy,0.545
knn,high,scenario_B,front-end,1000,Precision,1.0
knn,high,scenario_B,front-end,1000,Precision,1.0
knn,high,scenario_B,front-end,1000,Precision,1.0
knn,high,scenario_B,front-end,1000,Precision,0.0
knn,high,scenario_B,front-end,1000,Precision,1.0
knn,high,scenario_B,front-end,1000,Precision,1.0
knn,high,scenario_B,front-end,1000,Precision,0.0
knn,high,scenario_B,front-end,1000,Precision,0.0
knn,high,scenario_B,front-end,1000,Precision,0.0
knn,high,scenario_B,front-end,1000,Precision,0.0
knn,high,scenario_B,front-end,1000,Precision,1.0
knn,high,scenario_B,front-end,1000,Precision,0.0
knn,high,scenario_B,front-end,1000,Precision,0.0
knn,high,scenario_B,front-end,1000,Recall,0.02
knn,high,scenario_B,front-end,1000,Recall,0.007
knn,high,scenario_B,front-end,1000,Recall,0.01
knn,high,scenario_B,front-end,1000,Recall,0.0
knn,high,scenario_B,front-end,1000,Recall,0.968
knn,high,scenario_B,front-end,1000,Recall,0.024
knn,high,scenario_B,front-end,1000,Recall,0.0
knn,high,scenario_B,front-end,1000,Recall,0.0
knn,high,scenario_B,front-end,1000,Recall,0.0
knn,high,scenario_B,front-end,1000,Recall,0.0
knn,high,scenario_B,front-end,1000,Recall,0.03
knn,high,scenario_B,front-end,1000,Recall,0.0
knn,high,scenario_B,front-end,1000,Recall,0.0
knn,high,scenario_B,front-end,1000,F-Score,0.039
knn,high,scenario_B,front-end,1000,F-Score,0.014
knn,high,scenario_B,front-end,1000,F-Score,0.02
knn,high,scenario_B,front-end,1000,F-Score,0.0
knn,high,scenario_B,front-end,1000,F-Score,0.984
knn,high,scenario_B,front-end,1000,F-Score,0.047
knn,high,scenario_B,front-end,1000,F-Score,0.0
knn,high,scenario_B,front-end,1000,F-Score,0.0
knn,high,scenario_B,front-end,1000,F-Score,0.0
knn,high,scenario_B,front-end,1000,F-Score,0.0
knn,high,scenario_B,front-end,1000,F-Score,0.058
knn,high,scenario_B,front-end,1000,F-Score,0.0
knn,high,scenario_B,front-end,1000,F-Score,0.0
knn,high,scenario_B,front-end,1000,Accuracy,0.02
knn,high,scenario_B,front-end,1000,Accuracy,0.007
knn,high,scenario_B,front-end,1000,Accuracy,0.01
knn,high,scenario_B,front-end,1000,Accuracy,0.0
knn,high,scenario_B,front-end,1000,Accuracy,0.968
knn,high,scenario_B,front-end,1000,Accuracy,0.024
knn,high,scenario_B,front-end,1000,Accuracy,0.0
knn,high,scenario_B,front-end,1000,Accuracy,0.0
knn,high,scenario_B,front-end,1000,Accuracy,0.0
knn,high,scenario_B,front-end,1000,Accuracy,0.0
knn,high,scenario_B,front-end,1000,Accuracy,0.03
knn,high,scenario_B,front-end,1000,Accuracy,0.0
knn,high,scenario_B,front-end,1000,Accuracy,0.0
knn,low,scenario_B,front-end,1000,Precision,1.0
knn,low,scenario_B,front-end,1000,Precision,0.0
knn,low,scenario_B,front-end,1000,Precision,1.0
knn,low,scenario_B,front-end,1000,Precision,0.0
knn,low,scenario_B,front-end,1000,Precision,1.0
knn,low,scenario_B,front-end,1000,Precision,1.0
knn,low,scenario_B,front-end,1000,Precision,0.0
knn,low,scenario_B,front-end,1000,Precision,0.0
knn,low,scenario_B,front-end,1000,Precision,0.0
knn,low,scenario_B,front-end,1000,Precision,0.0
knn,low,scenario_B,front-end,1000,Precision,1.0
knn,low,scenario_B,front-end,1000,Precision,0.0
knn,low,scenario_B,front-end,1000,Precision,0.0
knn,low,scenario_B,front-end,1000,Recall,0.007
knn,low,scenario_B,front-end,1000,Recall,0.0
knn,low,scenario_B,front-end,1000,Recall,0.01
knn,low,scenario_B,front-end,1000,Recall,0.0
knn,low,scenario_B,front-end,1000,Recall,0.968
knn,low,scenario_B,front-end,1000,Recall,0.024
knn,low,scenario_B,front-end,1000,Recall,0.0
knn,low,scenario_B,front-end,1000,Recall,0.0
knn,low,scenario_B,front-end,1000,Recall,0.0
knn,low,scenario_B,front-end,1000,Recall,0.0
knn,low,scenario_B,front-end,1000,Recall,0.03
knn,low,scenario_B,front-end,1000,Recall,0.0
knn,low,scenario_B,front-end,1000,Recall,0.0
knn,low,scenario_B,front-end,1000,F-Score,0.014
knn,low,scenario_B,front-end,1000,F-Score,0.0
knn,low,scenario_B,front-end,1000,F-Score,0.02
knn,low,scenario_B,front-end,1000,F-Score,0.0
knn,low,scenario_B,front-end,1000,F-Score,0.984
knn,low,scenario_B,front-end,1000,F-Score,0.047
knn,low,scenario_B,front-end,1000,F-Score,0.0
knn,low,scenario_B,front-end,1000,F-Score,0.0
knn,low,scenario_B,front-end,1000,F-Score,0.0
knn,low,scenario_B,front-end,1000,F-Score,0.0
knn,low,scenario_B,front-end,1000,F-Score,0.058
knn,low,scenario_B,front-end,1000,F-Score,0.0
knn,low,scenario_B,front-end,1000,F-Score,0.0
knn,low,scenario_B,front-end,1000,Accuracy,0.007
knn,low,scenario_B,front-end,1000,Accuracy,0.0
knn,low,scenario_B,front-end,1000,Accuracy,0.01
knn,low,scenario_B,front-end,1000,Accuracy,0.0
knn,low,scenario_B,front-end,1000,Accuracy,0.968
knn,low,scenario_B,front-end,1000,Accuracy,0.024
knn,low,scenario_B,front-end,1000,Accuracy,0.0
knn,low,scenario_B,front-end,1000,Accuracy,0.0
knn,low,scenario_B,front-end,1000,Accuracy,0.0
knn,low,scenario_B,front-end,1000,Accuracy,0.0
knn,low,scenario_B,front-end,1000,Accuracy,0.03
knn,low,scenario_B,front-end,1000,Accuracy,0.0
knn,low,scenario_B,front-end,1000,Accuracy,0.0
knn,default,scenario_B,front-end,1000,Precision,0.513
knn,default,scenario_B,front-end,1000,Precision,0.514
knn,default,scenario_B,front-end,1000,Precision,0.518
knn,default,scenario_B,front-end,1000,Precision,0.519
knn,default,scenario_B,front-end,1000,Precision,0.544
knn,default,scenario_B,front-end,1000,Precision,0.565
knn,default,scenario_B,front-end,1000,Precision,0.54
knn,default,scenario_B,front-end,1000,Precision,0.513
knn,default,scenario_B,front-end,1000,Precision,0.667
knn,default,scenario_B,front-end,1000,Precision,0.545
knn,default,scenario_B,front-end,1000,Precision,0.588
knn,default,scenario_B,front-end,1000,Precision,0.516
knn,default,scenario_B,front-end,1000,Precision,0.52
knn,default,scenario_B,front-end,1000,Recall,0.94
knn,default,scenario_B,front-end,1000,Recall,0.824
knn,default,scenario_B,front-end,1000,Recall,0.888
knn,default,scenario_B,front-end,1000,Recall,0.893
knn,default,scenario_B,front-end,1000,Recall,1.0
knn,default,scenario_B,front-end,1000,Recall,0.951
knn,default,scenario_B,front-end,1000,Recall,0.992
knn,default,scenario_B,front-end,1000,Recall,0.913
knn,default,scenario_B,front-end,1000,Recall,1.0
knn,default,scenario_B,front-end,1000,Recall,0.986
knn,default,scenario_B,front-end,1000,Recall,0.909
knn,default,scenario_B,front-end,1000,Recall,0.856
knn,default,scenario_B,front-end,1000,Recall,0.903
knn,default,scenario_B,front-end,1000,F-Score,0.664
knn,default,scenario_B,front-end,1000,F-Score,0.633
knn,default,scenario_B,front-end,1000,F-Score,0.654
knn,default,scenario_B,front-end,1000,F-Score,0.656
knn,default,scenario_B,front-end,1000,F-Score,0.705
knn,default,scenario_B,front-end,1000,F-Score,0.709
knn,default,scenario_B,front-end,1000,F-Score,0.699
knn,default,scenario_B,front-end,1000,F-Score,0.657
knn,default,scenario_B,front-end,1000,F-Score,0.8
knn,default,scenario_B,front-end,1000,F-Score,0.702
knn,default,scenario_B,front-end,1000,F-Score,0.714
knn,default,scenario_B,front-end,1000,F-Score,0.644
knn,default,scenario_B,front-end,1000,F-Score,0.66
knn,default,scenario_B,front-end,1000,Accuracy,0.496
knn,default,scenario_B,front-end,1000,Accuracy,0.463
knn,default,scenario_B,front-end,1000,Accuracy,0.486
knn,default,scenario_B,front-end,1000,Accuracy,0.489
knn,default,scenario_B,front-end,1000,Accuracy,0.544
knn,default,scenario_B,front-end,1000,Accuracy,0.549
knn,default,scenario_B,front-end,1000,Accuracy,0.538
knn,default,scenario_B,front-end,1000,Accuracy,0.489
knn,default,scenario_B,front-end,1000,Accuracy,0.667
knn,default,scenario_B,front-end,1000,Accuracy,0.541
knn,default,scenario_B,front-end,1000,Accuracy,0.556
knn,default,scenario_B,front-end,1000,Accuracy,0.475
knn,default,scenario_B,front-end,1000,Accuracy,0.493
knn,high,scenario_B,orders,100,Precision,0.0
knn,high,scenario_B,orders,100,Precision,0.0
knn,high,scenario_B,orders,100,Precision,0.0
knn,high,scenario_B,orders,100,Precision,0.0
knn,high,scenario_B,orders,100,Precision,1.0
knn,high,scenario_B,orders,100,Precision,1.0
knn,high,scenario_B,orders,100,Precision,0.0
knn,high,scenario_B,orders,100,Precision,0.0
knn,high,scenario_B,orders,100,Precision,0.0
knn,high,scenario_B,orders,100,Precision,0.0
knn,high,scenario_B,orders,100,Precision,1.0
knn,high,scenario_B,orders,100,Precision,0.0
knn,high,scenario_B,orders,100,Precision,0.0
knn,high,scenario_B,orders,100,Recall,0.0
knn,high,scenario_B,orders,100,Recall,0.0
knn,high,scenario_B,orders,100,Recall,0.0
knn,high,scenario_B,orders,100,Recall,0.0
knn,high,scenario_B,orders,100,Recall,1.0
knn,high,scenario_B,orders,100,Recall,0.968
knn,high,scenario_B,orders,100,Recall,0.0
knn,high,scenario_B,orders,100,Recall,0.0
knn,high,scenario_B,orders,100,Recall,0.0
knn,high,scenario_B,orders,100,Recall,0.0
knn,high,scenario_B,orders,100,Recall,0.037
knn,high,scenario_B,orders,100,Recall,0.0
knn,high,scenario_B,orders,100,Recall,0.0
knn,high,scenario_B,orders,100,F-Score,0.0
knn,high,scenario_B,orders,100,F-Score,0.0
knn,high,scenario_B,orders,100,F-Score,0.0
knn,high,scenario_B,orders,100,F-Score,0.0
knn,high,scenario_B,orders,100,F-Score,1.0
knn,high,scenario_B,orders,100,F-Score,0.984
knn,high,scenario_B,orders,100,F-Score,0.0
knn,high,scenario_B,orders,100,F-Score,0.0
knn,high,scenario_B,orders,100,F-Score,0.0
knn,high,scenario_B,orders,100,F-Score,0.0
knn,high,scenario_B,orders,100,F-Score,0.071
knn,high,scenario_B,orders,100,F-Score,0.0
knn,high,scenario_B,orders,100,F-Score,0.0
knn,high,scenario_B,orders,100,Accuracy,0.0
knn,high,scenario_B,orders,100,Accuracy,0.0
knn,high,scenario_B,orders,100,Accuracy,0.0
knn,high,scenario_B,orders,100,Accuracy,0.0
knn,high,scenario_B,orders,100,Accuracy,1.0
knn,high,scenario_B,orders,100,Accuracy,0.968
knn,high,scenario_B,orders,100,Accuracy,0.0
knn,high,scenario_B,orders,100,Accuracy,0.0
knn,high,scenario_B,orders,100,Accuracy,0.0
knn,high,scenario_B,orders,100,Accuracy,0.0
knn,high,scenario_B,orders,100,Accuracy,0.037
knn,high,scenario_B,orders,100,Accuracy,0.0
knn,high,scenario_B,orders,100,Accuracy,0.0
knn,low,scenario_B,orders,100,Precision,0.0
knn,low,scenario_B,orders,100,Precision,0.0
knn,low,scenario_B,orders,100,Precision,0.0
knn,low,scenario_B,orders,100,Precision,0.0
knn,low,scenario_B,orders,100,Precision,1.0
knn,low,scenario_B,orders,100,Precision,1.0
knn,low,scenario_B,orders,100,Precision,0.0
knn,low,scenario_B,orders,100,Precision,0.0
knn,low,scenario_B,orders,100,Precision,0.0
knn,low,scenario_B,orders,100,Precision,0.0
knn,low,scenario_B,orders,100,Precision,1.0
knn,low,scenario_B,orders,100,Precision,0.0
knn,low,scenario_B,orders,100,Precision,0.0
knn,low,scenario_B,orders,100,Recall,0.0
knn,low,scenario_B,orders,100,Recall,0.0
knn,low,scenario_B,orders,100,Recall,0.0
knn,low,scenario_B,orders,100,Recall,0.0
knn,low,scenario_B,orders,100,Recall,1.0
knn,low,scenario_B,orders,100,Recall,0.968
knn,low,scenario_B,orders,100,Recall,0.0
knn,low,scenario_B,orders,100,Recall,0.0
knn,low,scenario_B,orders,100,Recall,0.0
knn,low,scenario_B,orders,100,Recall,0.0
knn,low,scenario_B,orders,100,Recall,0.037
knn,low,scenario_B,orders,100,Recall,0.0
knn,low,scenario_B,orders,100,Recall,0.0
knn,low,scenario_B,orders,100,F-Score,0.0
knn,low,scenario_B,orders,100,F-Score,0.0
knn,low,scenario_B,orders,100,F-Score,0.0
knn,low,scenario_B,orders,100,F-Score,0.0
knn,low,scenario_B,orders,100,F-Score,1.0
knn,low,scenario_B,orders,100,F-Score,0.984
knn,low,scenario_B,orders,100,F-Score,0.0
knn,low,scenario_B,orders,100,F-Score,0.0
knn,low,scenario_B,orders,100,F-Score,0.0
knn,low,scenario_B,orders,100,F-Score,0.0
knn,low,scenario_B,orders,100,F-Score,0.071
knn,low,scenario_B,orders,100,F-Score,0.0
knn,low,scenario_B,orders,100,F-Score,0.0
knn,low,scenario_B,orders,100,Accuracy,0.0
knn,low,scenario_B,orders,100,Accuracy,0.0
knn,low,scenario_B,orders,100,Accuracy,0.0
knn,low,scenario_B,orders,100,Accuracy,0.0
knn,low,scenario_B,orders,100,Accuracy,1.0
knn,low,scenario_B,orders,100,Accuracy,0.968
knn,low,scenario_B,orders,100,Accuracy,0.0
knn,low,scenario_B,orders,100,Accuracy,0.0
knn,low,scenario_B,orders,100,Accuracy,0.0
knn,low,scenario_B,orders,100,Accuracy,0.0
knn,low,scenario_B,orders,100,Accuracy,0.037
knn,low,scenario_B,orders,100,Accuracy,0.0
knn,low,scenario_B,orders,100,Accuracy,0.0
knn,default,scenario_B,orders,100,Precision,0.0
knn,default,scenario_B,orders,100,Precision,0.0
knn,default,scenario_B,orders,100,Precision,0.0
knn,default,scenario_B,orders,100,Precision,0.5
knn,default,scenario_B,orders,100,Precision,1.0
knn,default,scenario_B,orders,100,Precision,0.585
knn,default,scenario_B,orders,100,Precision,0.548
knn,default,scenario_B,orders,100,Precision,0.0
knn,default,scenario_B,orders,100,Precision,0.647
knn,default,scenario_B,orders,100,Precision,0.541
knn,default,scenario_B,orders,100,Precision,0.6
knn,default,scenario_B,orders,100,Precision,0.0
knn,default,scenario_B,orders,100,Precision,0.0
knn,default,scenario_B,orders,100,Recall,0.0
knn,default,scenario_B,orders,100,Recall,0.0
knn,default,scenario_B,orders,100,Recall,0.0
knn,default,scenario_B,orders,100,Recall,1.0
knn,default,scenario_B,orders,100,Recall,1.0
knn,default,scenario_B,orders,100,Recall,1.0
knn,default,scenario_B,orders,100,Recall,1.0
knn,default,scenario_B,orders,100,Recall,0.0
knn,default,scenario_B,orders,100,Recall,1.0
knn,default,scenario_B,orders,100,Recall,1.0
knn,default,scenario_B,orders,100,Recall,1.0
knn,default,scenario_B,orders,100,Recall,0.0
knn,default,scenario_B,orders,100,Recall,0.0
knn,default,scenario_B,orders,100,F-Score,0.0
knn,default,scenario_B,orders,100,F-Score,0.0
knn,default,scenario_B,orders,100,F-Score,0.0
knn,default,scenario_B,orders,100,F-Score,0.667
knn,default,scenario_B,orders,100,F-Score,1.0
knn,default,scenario_B,orders,100,F-Score,0.738
knn,default,scenario_B,orders,100,F-Score,0.708
knn,default,scenario_B,orders,100,F-Score,0.0
knn,default,scenario_B,orders,100,F-Score,0.786
knn,default,scenario_B,orders,100,F-Score,0.702
knn,default,scenario_B,orders,100,F-Score,0.75
knn,default,scenario_B,orders,100,F-Score,0.0
knn,default,scenario_B,orders,100,F-Score,0.0
knn,default,scenario_B,orders,100,Accuracy,0.0
knn,default,scenario_B,orders,100,Accuracy,0.0
knn,default,scenario_B,orders,100,Accuracy,0.0
knn,default,scenario_B,orders,100,Accuracy,0.5
knn,default,scenario_B,orders,100,Accuracy,1.0
knn,default,scenario_B,orders,100,Accuracy,0.585
knn,default,scenario_B,orders,100,Accuracy,0.548
knn,default,scenario_B,orders,100,Accuracy,0.0
knn,default,scenario_B,orders,100,Accuracy,0.647
knn,default,scenario_B,orders,100,Accuracy,0.541
knn,default,scenario_B,orders,100,Accuracy,0.6
knn,default,scenario_B,orders,100,Accuracy,0.0
knn,default,scenario_B,orders,100,Accuracy,0.0
knn,high,scenario_B,orders,1000,Precision,1.0
knn,high,scenario_B,orders,1000,Precision,1.0
knn,high,scenario_B,orders,1000,Precision,0.0
knn,high,scenario_B,orders,1000,Precision,0.0
knn,high,scenario_B,orders,1000,Precision,0.0
knn,high,scenario_B,orders,1000,Precision,1.0
knn,high,scenario_B,orders,1000,Precision,0.0
knn,high,scenario_B,orders,1000,Precision,0.0
knn,high,scenario_B,orders,1000,Precision,0.0
knn,high,scenario_B,orders,1000,Precision,0.0
knn,high,scenario_B,orders,1000,Precision,0.0
knn,high,scenario_B,orders,1000,Precision,0.0
knn,high,scenario_B,orders,1000,Precision,0.0
knn,high,scenario_B,orders,1000,Recall,0.015
knn,high,scenario_B,orders,1000,Recall,0.012
knn,high,scenario_B,orders,1000,Recall,0.0
knn,high,scenario_B,orders,1000,Recall,0.0
knn,high,scenario_B,orders,1000,Recall,0.0
knn,high,scenario_B,orders,1000,Recall,1.0
knn,high,scenario_B,orders,1000,Recall,0.0
knn,high,scenario_B,orders,1000,Recall,0.0
knn,high,scenario_B,orders,1000,Recall,0.0
knn,high,scenario_B,orders,1000,Recall,0.0
knn,high,scenario_B,orders,1000,Recall,0.0
knn,high,scenario_B,orders,1000,Recall,0.0
knn,high,scenario_B,orders,1000,Recall,0.0
knn,high,scenario_B,orders,1000,F-Score,0.03
knn,high,scenario_B,orders,1000,F-Score,0.024
knn,high,scenario_B,orders,1000,F-Score,0.0
knn,high,scenario_B,orders,1000,F-Score,0.0
knn,high,scenario_B,orders,1000,F-Score,0.0
knn,high,scenario_B,orders,1000,F-Score,1.0
knn,high,scenario_B,orders,1000,F-Score,0.0
knn,high,scenario_B,orders,1000,F-Score,0.0
knn,high,scenario_B,orders,1000,F-Score,0.0
knn,high,scenario_B,orders,1000,F-Score,0.0
knn,high,scenario_B,orders,1000,F-Score,0.0
knn,high,scenario_B,orders,1000,F-Score,0.0
knn,high,scenario_B,orders,1000,F-Score,0.0
knn,high,scenario_B,orders,1000,Accuracy,0.015
knn,high,scenario_B,orders,1000,Accuracy,0.012
knn,high,scenario_B,orders,1000,Accuracy,0.0
knn,high,scenario_B,orders,1000,Accuracy,0.0
knn,high,scenario_B,orders,1000,Accuracy,0.0
knn,high,scenario_B,orders,1000,Accuracy,1.0
knn,high,scenario_B,orders,1000,Accuracy,0.0
knn,high,scenario_B,orders,1000,Accuracy,0.0
knn,high,scenario_B,orders,1000,Accuracy,0.0
knn,high,scenario_B,orders,1000,Accuracy,0.0
knn,high,scenario_B,orders,1000,Accuracy,0.0
knn,high,scenario_B,orders,1000,Accuracy,0.0
knn,high,scenario_B,orders,1000,Accuracy,0.0
knn,low,scenario_B,orders,1000,Precision,0.0
knn,low,scenario_B,orders,1000,Precision,0.0
knn,low,scenario_B,orders,1000,Precision,0.0
knn,low,scenario_B,orders,1000,Precision,0.0
knn,low,scenario_B,orders,1000,Precision,0.0
knn,low,scenario_B,orders,1000,Precision,1.0
knn,low,scenario_B,orders,1000,Precision,0.0
knn,low,scenario_B,orders,1000,Precision,0.0
knn,low,scenario_B,orders,1000,Precision,0.0
knn,low,scenario_B,orders,1000,Precision,0.0
knn,low,scenario_B,orders,1000,Precision,0.0
knn,low,scenario_B,orders,1000,Precision,0.0
knn,low,scenario_B,orders,1000,Precision,0.0
knn,low,scenario_B,orders,1000,Recall,0.0
knn,low,scenario_B,orders,1000,Recall,0.0
knn,low,scenario_B,orders,1000,Recall,0.0
knn,low,scenario_B,orders,1000,Recall,0.0
knn,low,scenario_B,orders,1000,Recall,0.0
knn,low,scenario_B,orders,1000,Recall,1.0
knn,low,scenario_B,orders,1000,Recall,0.0
knn,low,scenario_B,orders,1000,Recall,0.0
knn,low,scenario_B,orders,1000,Recall,0.0
knn,low,scenario_B,orders,1000,Recall,0.0
knn,low,scenario_B,orders,1000,Recall,0.0
knn,low,scenario_B,orders,1000,Recall,0.0
knn,low,scenario_B,orders,1000,Recall,0.0
knn,low,scenario_B,orders,1000,F-Score,0.0
knn,low,scenario_B,orders,1000,F-Score,0.0
knn,low,scenario_B,orders,1000,F-Score,0.0
knn,low,scenario_B,orders,1000,F-Score,0.0
knn,low,scenario_B,orders,1000,F-Score,0.0
knn,low,scenario_B,orders,1000,F-Score,1.0
knn,low,scenario_B,orders,1000,F-Score,0.0
knn,low,scenario_B,orders,1000,F-Score,0.0
knn,low,scenario_B,orders,1000,F-Score,0.0
knn,low,scenario_B,orders,1000,F-Score,0.0
knn,low,scenario_B,orders,1000,F-Score,0.0
knn,low,scenario_B,orders,1000,F-Score,0.0
knn,low,scenario_B,orders,1000,F-Score,0.0
knn,low,scenario_B,orders,1000,Accuracy,0.0
knn,low,scenario_B,orders,1000,Accuracy,0.0
knn,low,scenario_B,orders,1000,Accuracy,0.0
knn,low,scenario_B,orders,1000,Accuracy,0.0
knn,low,scenario_B,orders,1000,Accuracy,0.0
knn,low,scenario_B,orders,1000,Accuracy,1.0
knn,low,scenario_B,orders,1000,Accuracy,0.0
knn,low,scenario_B,orders,1000,Accuracy,0.0
knn,low,scenario_B,orders,1000,Accuracy,0.0
knn,low,scenario_B,orders,1000,Accuracy,0.0
knn,low,scenario_B,orders,1000,Accuracy,0.0
knn,low,scenario_B,orders,1000,Accuracy,0.0
knn,low,scenario_B,orders,1000,Accuracy,0.0
knn,default,scenario_B,orders,1000,Precision,0.538
knn,default,scenario_B,orders,1000,Precision,0.518
knn,default,scenario_B,orders,1000,Precision,0.55
knn,default,scenario_B,orders,1000,Precision,0.552
knn,default,scenario_B,orders,1000,Precision,0.535
knn,default,scenario_B,orders,1000,Precision,0.577
knn,default,scenario_B,orders,1000,Precision,0.603
knn,default,scenario_B,orders,1000,Precision,0.53
knn,default,scenario_B,orders,1000,Precision,1.0
knn,default,scenario_B,orders,1000,Precision,0.643
knn,default,scenario_B,orders,1000,Precision,0.603
knn,default,scenario_B,orders,1000,Precision,0.527
knn,default,scenario_B,orders,1000,Precision,0.529
knn,default,scenario_B,orders,1000,Recall,0.766
knn,default,scenario_B,orders,1000,Recall,0.814
knn,default,scenario_B,orders,1000,Recall,0.853
knn,default,scenario_B,orders,1000,Recall,0.926
knn,default,scenario_B,orders,1000,Recall,0.853
knn,default,scenario_B,orders,1000,Recall,1.0
knn,default,scenario_B,orders,1000,Recall,0.957
knn,default,scenario_B,orders,1000,Recall,0.875
knn,default,scenario_B,orders,1000,Recall,1.0
knn,default,scenario_B,orders,1000,Recall,0.982
knn,default,scenario_B,orders,1000,Recall,0.94
knn,default,scenario_B,orders,1000,Recall,0.765
knn,default,scenario_B,orders,1000,Recall,0.759
knn,default,scenario_B,orders,1000,F-Score,0.632
knn,default,scenario_B,orders,1000,F-Score,0.633
knn,default,scenario_B,orders,1000,F-Score,0.669
knn,default,scenario_B,orders,1000,F-Score,0.692
knn,default,scenario_B,orders,1000,F-Score,0.658
knn,default,scenario_B,orders,1000,F-Score,0.732
knn,default,scenario_B,orders,1000,F-Score,0.74
knn,default,scenario_B,orders,1000,F-Score,0.66
knn,default,scenario_B,orders,1000,F-Score,1.0
knn,default,scenario_B,orders,1000,F-Score,0.777
knn,default,scenario_B,orders,1000,F-Score,0.735
knn,default,scenario_B,orders,1000,F-Score,0.624
knn,default,scenario_B,orders,1000,F-Score,0.623
knn,default,scenario_B,orders,1000,Accuracy,0.463
knn,default,scenario_B,orders,1000,Accuracy,0.463
knn,default,scenario_B,orders,1000,Accuracy,0.503
knn,default,scenario_B,orders,1000,Accuracy,0.528
knn,default,scenario_B,orders,1000,Accuracy,0.49
knn,default,scenario_B,orders,1000,Accuracy,0.577
knn,default,scenario_B,orders,1000,Accuracy,0.587
knn,default,scenario_B,orders,1000,Accuracy,0.493
knn,default,scenario_B,orders,1000,Accuracy,1.0
knn,default,scenario_B,orders,1000,Accuracy,0.635
knn,default,scenario_B,orders,1000,Accuracy,0.58
knn,default,scenario_B,orders,1000,Accuracy,0.454
knn,default,scenario_B,orders,1000,Accuracy,0.453
lof,high,scenario_A,front-end,100,Precision,0.0
lof,high,scenario_A,front-end,100,Precision,0.0
lof,high,scenario_A,front-end,100,Precision,0.0
lof,high,scenario_A,front-end,100,Precision,0.0
lof,high,scenario_A,front-end,100,Precision,0.968
lof,high,scenario_A,front-end,100,Precision,0.0
lof,high,scenario_A,front-end,100,Precision,0.57
lof,high,scenario_A,front-end,100,Precision,0.0
lof,high,scenario_A,front-end,100,Precision,1.0
lof,high,scenario_A,front-end,100,Precision,0.642
lof,high,scenario_A,front-end,100,Precision,0.917
lof,high,scenario_A,front-end,100,Precision,0.0
lof,high,scenario_A,front-end,100,Precision,0.0
lof,high,scenario_A,front-end,100,Recall,0.0
lof,high,scenario_A,front-end,100,Recall,0.0
lof,high,scenario_A,front-end,100,Recall,0.0
lof,high,scenario_A,front-end,100,Recall,0.0
lof,high,scenario_A,front-end,100,Recall,1.0
lof,high,scenario_A,front-end,100,Recall,0.0
lof,high,scenario_A,front-end,100,Recall,1.0
lof,high,scenario_A,front-end,100,Recall,0.0
lof,high,scenario_A,front-end,100,Recall,0.125
lof,high,scenario_A,front-end,100,Recall,1.0
lof,high,scenario_A,front-end,100,Recall,1.0
lof,high,scenario_A,front-end,100,Recall,0.0
lof,high,scenario_A,front-end,100,Recall,0.0
lof,high,scenario_A,front-end,100,F-Score,0.0
lof,high,scenario_A,front-end,100,F-Score,0.0
lof,high,scenario_A,front-end,100,F-Score,0.0
lof,high,scenario_A,front-end,100,F-Score,0.0
lof,high,scenario_A,front-end,100,F-Score,0.984
lof,high,scenario_A,front-end,100,F-Score,0.0
lof,high,scenario_A,front-end,100,F-Score,0.726
lof,high,scenario_A,front-end,100,F-Score,0.0
lof,high,scenario_A,front-end,100,F-Score,0.222
lof,high,scenario_A,front-end,100,F-Score,0.782
lof,high,scenario_A,front-end,100,F-Score,0.957
lof,high,scenario_A,front-end,100,F-Score,0.0
lof,high,scenario_A,front-end,100,F-Score,0.0
lof,high,scenario_A,front-end,100,Accuracy,0.0
lof,high,scenario_A,front-end,100,Accuracy,0.0
lof,high,scenario_A,front-end,100,Accuracy,0.0
lof,high,scenario_A,front-end,100,Accuracy,0.0
lof,high,scenario_A,front-end,100,Accuracy,0.968
lof,high,scenario_A,front-end,100,Accuracy,0.0
lof,high,scenario_A,front-end,100,Accuracy,0.57
lof,high,scenario_A,front-end,100,Accuracy,0.0
lof,high,scenario_A,front-end,100,Accuracy,0.125
lof,high,scenario_A,front-end,100,Accuracy,0.642
lof,high,scenario_A,front-end,100,Accuracy,0.917
lof,high,scenario_A,front-end,100,Accuracy,0.0
lof,high,scenario_A,front-end,100,Accuracy,0.0
lof,low,scenario_A,front-end,100,Precision,0.0
lof,low,scenario_A,front-end,100,Precision,0.0
lof,low,scenario_A,front-end,100,Precision,0.0
lof,low,scenario_A,front-end,100,Precision,0.0
lof,low,scenario_A,front-end,100,Precision,0.882
lof,low,scenario_A,front-end,100,Precision,0.0
lof,low,scenario_A,front-end,100,Precision,0.57
lof,low,scenario_A,front-end,100,Precision,0.0
lof,low,scenario_A,front-end,100,Precision,1.0
lof,low,scenario_A,front-end,100,Precision,0.643
lof,low,scenario_A,front-end,100,Precision,0.917
