Algorithm,Level,Scenario,Service,Users,Metric,Value
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,1.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,1.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Precision,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.438
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.284
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,Recall,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.609
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.442
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,F-Score,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.438
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.284
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,high,scenario_B,ts-travel-service,100,Accuracy,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,1.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,1.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Precision,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.125
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.189
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,Recall,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.222
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
knn,low,scenario_B,ts-travel-service,100,F-Score,0.0
