time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1720455275.939,0.55564808602838,0.23096890478930765,0.05226379545580493,0.04167470374179116,2.8325185466367304,0.1814639379675641,0.005209528706774909,0.006139082478442528,0.0033105378673597406,0.0691780893805469,0.0054500067441605494,0.06258986911579066,0.031007409090909085,43513607.61539418,15847269.649155375,804143.1236723007,15504469.942989103,148160798.92231703,36521045.086368516,7761000.12827796,352906.32056182774,53140427.98204322,10807514.518713208,21588107.467924114,758890.4297553926,1224497.9064651194,35817940.36265474,3912755.893818452,2572.5316338782673,3595047.7015226963,75850563.01751235,43308122.82713555,225.18279609301985,582.5940083562983,521.1101215899383,9117469.333381338,14228198.705998464,12814.284930203628,290.68199560002836,0,152.06979766103584,0,0,52248774.63852717,0,75.06093203100662,0,0,0,0,0,145.34099780001418,0,0,0,0,0,0,0,0.12173757403859853,0.06317687601995554,0.014341192462241088,0.009533602510216716,0.6677709402505319,0.0518961133486208,0.001493573287896342,0.0018428729726905544,0.000978136792040588,0.016003956990771482,0.0022727509528912325,0.015039248143952796,0.00783673512622997
1720455280.939,0.5621752734006857,0.230266855430725,0.0517472414636323,0.04129728996437919,2.830647477311612,0.18255091168722629,0.005253448417403996,0.006020768792876952,0.0033899398398615126,0.06965934829547513,0.007208020837511188,0.0624467472939976,0.03087111358046854,37438456.88406461,15251485.666315394,769996.8228469434,19508778.133178253,156190355.12906343,36486792.65301672,7726469.032199217,362159.1008611882,52727394.647623174,10874736.80397058,28659529.724901095,1009333.5762965124,1852814.0741405617,36984163.552687064,3767731.794880954,2631.9678714859438,3621443.442861297,98128496.3177862,43252637.82860672,224.17221563440668,597.8689242446359,590.9254851042343,11007545.556642393,21238670.628771443,12688.509056452496,583756.2875863926,0,146.31968135460016,0,0,56801264.00357062,0,74.72407187813556,0,0,0,0,0,147.06040750381473,0,0,0,0,0,0,0,0.1281078613085193,0.07172344509822691,0.014220327770238697,0.011162654813969226,0.6769540326465023,0.050707231705737904,0.0016831209632079314,0.0018573790716155927,0.0009776846549731685,0.017406657928968842,0.002118892296059634,0.015112526446876304,0.009070829633460285
1720455285.939,0.5686308661806296,0.22859538994384979,0.05211777585022951,0.04107909261355337,2.8292891873627366,0.18023881981478818,0.005429541226140635,0.006305020562986622,0.003692156216809758,0.0708161480436106,0.006275964907909946,0.06377376800406852,0.03162281585524885,44994846.58610938,12940013.592338864,591476.6706422351,15681467.504016357,148479152.04320434,28984380.513116177,7515388.348825659,538808.4720230858,52633574.19308383,13287763.425387863,27920295.257585194,765754.1820295332,1870100.1231616312,37038960.44367723,3838543.9479566063,2442.5891792258485,3637316.1968745436,94988415.19351935,50034753.53127703,217.98055772369264,371.6945861086408,737.3404619178773,11209803.014370836,13798406.833348162,12349.673974244875,592084.6192856624,0,223.29232614344642,0,0,52366346.138613865,0,72.66018590789754,0,0,0,0,0,148.37354198362672,0,0,0,0,0,0,0,0.14396427692549152,0.0626026139816138,0.012115589150431526,0.009586097372016216,0.6462899609691373,0.04696836576806782,0.0015089845572839962,0.0017700974805204914,0.0012258836049361729,0.017747081973414704,0.002030868564359942,0.01511335837912341,0.009070133045120991
1720455290.939,0.5623296945184278,0.23006979979012487,0.052430590713562764,0.041864087708228165,2.8173479953970304,0.15060510334647473,0.005397969160740725,0.005961044247623292,0.0033284521316783574,0.07138224559928347,0.0064071594763249326,0.061090403782403116,0.030294134241036292,44097898.07083213,13114695.533708898,402581.83921341813,15485830.821374483,151260254.8322025,36829150.01375264,10323824.872493282,368713.01247771835,78894604.06547941,10973105.160217157,28215530.27496538,763209.5357136388,1844929.506906176,36296716.38353009,3893228.469383998,1332.5621746674378,3592012.1150933863,96754310.36126904,50909145.31951958,224.63119024550758,380.27332144979204,442.09390178089586,9256973.476885956,13944314.061179347,12094.415158596452,584807.8436985614,0,150.8155675834898,0,0,53345874.34439759,0,74.87706341516919,0,0,0,0,0,146.56838187933872,0,0,0,0,0,0,0,0.1450296663672081,0.06380947339383929,0.012138393734047,0.009619033175969835,0.6983630452648317,0.04622582255500022,0.0015932227126950653,0.0018548007834052697,0.0010641928496974613,0.018211089153512845,0.0021071942006755467,0.017100381130924734,0.008681309183460351
1720455295.939,0.566069394560677,0.23364758754214987,0.05269115470606209,0.04226843838361554,2.8194648179121855,0.14785573493824042,0.005421610246116905,0.00634019215505307,0.0037851241065627273,0.0712631036865927,0.00657271753379006,0.06253761139068469,0.030893269401653368,52136641.628513575,13198433.023307519,589654.3915458026,19737127.939256888,173489975.36255616,36166902.66124096,10593985.743228033,366541.91047531145,81421240.80571799,11273904.032152047,29049823.958526198,786129.8853952395,1255694.9633999781,36789735.11117596,3275950.0500240857,1251.451267949893,3663003.1070174472,96009339.6655567,49983177.211999,230.50949200870414,378.0341485925242,608.335653949689,7609912.145285181,14356627.883725235,12337.34939759036,595403.474270731,0,151.77678141327306,0,0,56857610.71383081,0,76.83649733623471,0,0,0,0,0,223.75177537419427,0,0,0,0,0,0,0,0.16018567467130934,0.07337156368659366,0.012173570411159738,0.009648581460900222,0.5816078817462005,0.047744588758553065,0.0015123807846705523,0.0019541765921176537,0.0012246096104582334,0.020524995743783962,0.0021231134870128587,0.01569974875793926,0.007935201171126055
1720455300.939,0.5719197451224349,0.23298202226247622,0.052403410496971004,0.041891224447538455,2.8210129995959443,0.14900587123773634,0.005525656014421502,0.0061154799887839974,0.003722970788846678,0.07054080607817403,0.006287388521092097,0.06342481092093057,0.031416177935171465,51543512.1353096,12910505.932433657,777492.6642720564,19165261.647210024,189358829.26829267,44489993.23762541,10283407.844422594,371354.33218057756,79771460.66680005,10943500.619849779,28614927.468038157,1032698.3283918729,1864980.30571315,36372550.90338634,3841284.52132959,1317.536053181794,3556490.807182892,116280195.12195121,51279274.245699614,223.75177537419427,612.543228339097,521.5082122264865,7386420.4769197125,14141736.754755523,11995.125234188843,590873.1254291186,0,148.39235576487638,0,0,71234952.68880399,0,74.58392512473142,0,0,0,0,0,222.02146496585118,0,0,0,0,0,0,0,0.17159685025381793,0.06408729965089398,0.012440153692689984,0.009736042521898879,0.6061607057046128,0.05131831755778,0.0016887380634867633,0.0017746341298785586,0.0013339174025663954,0.017482227546815842,0.0022011948349766643,0.017909197952811064,0.00882237431066133
1720455305.939,0.5833597057768997,0.23202248958972319,0.05258472668984024,0.04196768118289353,2.8201576717104415,0.14945074896078075,0.005584847386369787,0.0063212455830388686,0.0036960777749674633,0.07036288282341693,0.0071724961321763,0.060940466463956774,0.030439873327721755,59730073.97651191,12858067.188684009,599243.7008086739,23444400.800727934,150548914.7425484,43528494.77679378,10190001.912632393,361837.45583038864,79233979.476803,8830785.614473782,21287342.161995687,773052.8112664035,1848580.6902233285,44247829.363772735,3833210.40666835,1327.8821389334148,3625873.1210191078,96308221.43939255,50154568.7330562,295.62801104274547,522.239626971695,517.9939297586357,5588432.742516733,14047827.822967807,12090.330381592517,585677.310743772,0,147.80067116515713,0,0,70794179.34911567,0,0,0,0,0,0,0,220.06912978849147,0,0,0,0,0,0,0,0.18756611236842102,0.073411176228272,0.014576828377148703,0.01153602375200537,0.5786595835370284,0.04922724808710601,0.001678433622716443,0.001768364299605789,0.0014189290303308186,0.014738891746700894,0.0023003005475560937,0.01733612670908073,0.008622435688403582
1720455310.939,0.5788467014914395,0.23347779663246032,0.0530143291437109,0.04231184894497766,2.823508414466089,0.1442583935371559,0.00557039487410072,0.005916655314215322,0.0036101529755780994,0.0704521189206892,0.007131143838737281,0.060090002451594446,0.02963773126551305,52549577.652316235,13196106.24976846,823024.820244654,23594988.643856697,144457616.0090894,43649220.90450803,7622243.45323741,359729.13534175104,105551940.79529253,8738868.652317097,21416151.78522609,777684.4064278302,1817015.5086521027,37071447.707670525,3930296.595413626,1223.9424782892893,450.14286760934874,116022658.43244334,50297329.12631922,294.67625899280574,371.0077715983406,517.5357845526255,5530170.1206309935,14132831.173565166,11874.163415768944,575676.6595666027,0,75.87152224650836,0,0,64564711.53951877,0,0,0,0,0,0,0,216.31137007763127,0,0,0,0,0,0,0,0.18235093899233293,0.07331794140322517,0.014682027502212393,0.01137503147567085,0.5831202489024521,0.049427415692162774,0.0015922910475862175,0.0017759653011277625,0.0013052781876883033,0.017577493916784852,0.002216311825424052,0.01819726935571295,0.008746113065234224
1720455315.939,0.5649154481727756,0.23351316917904782,0.052750813485648605,0.04211253220296987,2.8300318471744386,0.14200544692527708,0.005372706110679826,0.006287433828252609,0.0036473430576003897,0.06995704199359855,0.0063611606575923,0.06136923831263369,0.03035261772822403,51792845.03469643,10312775.331670461,986147.64522039,19003943.717810307,140833468.70653686,43040144.15445121,10438584.303722598,362037.47682933544,79716958.46738282,8787952.080475537,21397463.34342955,778237.7913978108,1914142.055451633,29258796.73146957,3208703.6113219825,1324.280633688975,434.96575281853427,96567600.02928044,42494279.2992492,75.70884625337325,375.86947345238315,521.1480087972809,5563293.20530407,7053092.873043097,9349.749267573738,605679.6992202693,0,148.067816216607,0,0,61151337.09098895,0,0,0,0,0,0,0,227.58505732224552,0,0,0,0,0,0,0,0.17862552948306912,0.07368861429962181,0.01460085651149746,0.009875406959056742,0.6031258166775044,0.04950717054353353,0.0016070652172427518,0.001526825874451575,0.001393137474865653,0.017000419379063006,0.002041662339019653,0.018050637114642432,0.008716493799601252
1720455320.939,0.46125313823107456,0.2325251299069784,0.05277079212222402,0.04205710767225933,2.830918601111051,0.14812328291656265,0.005557828484060572,0.006002047926773456,0.0036474146869836664,0.07097093664361334,0.006250223279887143,0.06079455579694402,0.03027298153250972,53224570.73652438,10241691.771720001,987875.6934345884,23310896.38196594,118743324.80075522,42925080.583597906,7757597.34861663,361422.79176201375,107356558.5459886,11131493.074740881,21222510.260957688,776472.1558403939,2509144.7654154277,30052723.89185966,3181192.8312322665,1250.103229744529,444.80642884291694,95816120.40012345,42376424.35700782,150.0009155329317,374.9199084668192,526.3814944005875,7512206.626740584,6995399.905895978,4226.808603084944,596845.9278453987,0,147.110584347951,0,0,59031091.262276925,0,0,0,0,0,0,0,224.2376685705944,0,0,0,0,0,0,0,0.17347261088872518,0.07297893919320433,0.014535769108228066,0.011645190771944989,0.6153209741818647,0.05152920427371484,0.0016005507671849953,0.001699920973587456,0.0014242863969946196,0.01447347500026103,0.0019467501431673637,0.01661657029753847,0.007999982104989057
1720455325.939,0.4576707578974769,0.2298762378611502,0.052446603574226223,0.042272377994548846,2.828600748205957,0.13328552858971823,0.005527154081540817,0.0062901534825319455,0.0036413379125390046,0.06884062902355022,0.005785755033802319,0.061913964933978397,0.030543916951141455,53096293.47563357,10433530.966173865,1195602.4994079391,19246969.44484292,141815439.1101543,50606579.6563103,7629376.005760058,364628.4068247286,80014167.73393174,8940969.784976264,28569618.710031062,780953.1846786222,1836951.5681672709,29990064.667274047,3248221.340984266,1417.7399668445887,146.89427628747669,94734292.64442052,49958983.717114165,1253.388533885339,378.1667774577148,523.0875887107073,5658450.712091595,7062812.205371826,2383.907460623477,581730.4601379702,0,1918243.3069571098,0,0,63510853.53426623,0,0,0,0,0,0,0,218.4766375080008,0,0,0,0,0,0,0,0.1594910176571742,0.06330439101608185,0.01248920361685008,0.00993442881105128,0.5083637501135585,0.04657785913529828,0.0016150897992340575,0.001628856144915315,0.0013974787633515928,0.01693379733508964,0.001961289175216426,0.015880103896178388,0.007721452032282091
1720455330.939,0.423629941854764,0.23057777619455755,0.05289888534986333,0.04255715912035703,2.8304400408350916,0.1487090858880116,0.005399392568891445,0.005955885052407436,0.0038782826590989155,0.06927343335206569,0.0059660079941209225,0.06191075965135217,0.030139457991202337,51856286.767509855,12735017.21305621,988969.7207881525,23178061.618197523,172089821.19097844,50954403.55749161,10154112.922651041,362555.0599335499,81349965.16610095,8706125.48266048,28026592.389453497,1024201.6000572728,2519160.1173020527,29288828.487897005,3800011.9991429183,1317.0653280694544,147.4229772530953,114210882.86729047,43106692.07732099,1251.6762236882316,451.12616333498534,683.768293361527,5509845.077316318,6928642.684303921,2125.9642403307503,599535.4838709676,0,1874298.1215627454,0,0,73927752.64571728,0,0,0,0,0,0,0,75.07331378299119,0,0,0,0,0,0,0,0.15947381534723046,0.06365475908536275,0.010716226270074548,0.010049930048706992,0.6319722196023685,0.06099895472909399,0.0015307612938693755,0.0016318676448465236,0.0014429035744095186,0.019136781801333255,0.0012585355185531111,0.017302110323006825,0.008488615627422133
1720455335.939,0.41157329077988347,0.23125168417268838,0.0534320374156502,0.0431513792599278,2.8327528206247425,0.21793251723629664,0.005308435339674155,0.0060397238810018985,0.0040616125951735615,0.06880062002890924,0.004237300858152464,0.06115468544609366,0.03037313615518998,52033082.215743445,10527372.363958118,1213077.5560960446,19379403.32129964,152799171.70519662,51708009.654537074,10081427.006192118,357191.6448141785,80855129.10421622,6676627.256217338,28190313.117473144,779252.2928370156,1878948.3185325374,36724655.39358601,3276543.2827016665,1123.566739205969,3596421.083032491,113817532.86271131,43739091.662828185,1242.5632149039063,444.4524821412424,679.6084287373486,3757007.079055632,590.7550299271653,1984.8879157169265,3801.4266996651622,0,1935195.3989087155,0,0,74074023.74665447,0,0,0,0,0,0,0,74.5377784248071,0,0,0,0,0,0,0,0.13716794227983473,0.05517670507699713,0.013135440877420934,0.010324632462165197,0.5990542534229949,0.07918580244042421,0.0014525677302925574,0.001636931996283361,0.0014963552539398052,0.016899556604124392,0.0013554451690707613,0.015901504234380765,0.007777706679353951
1720455340.939,0.40073096299948,0.23360025238832946,0.05413117347783819,0.04355309610650951,2.8344760486555227,0.24469547945913037,0.005183386689730516,0.0058199118146969485,0.0037477939204453,0.067758181248642,0.00466889595743137,0.0613212051187897,0.030018611192241456,51178081.92460068,13150832.650953488,1189584.704569186,23143205.850117683,183694416.18901932,51803984.13547565,10284748.72541879,179011.13843483292,79262148.80812536,4355281.813572825,21298619.78788319,1057202.071016781,1934810.1550213436,36119813.4198591,3918931.208734462,1179.8509343607102,3579814.362973211,116773858.12491937,36500030.32706746,1267.8805535324104,444.3801533342977,592.1963385321599,3674889.548779604,743.861688217347,2030.4777292255715,690.1819815771737,0,1936047.8034746044,0,0,65244382.977939144,0,223.74362709395479,0,0,0,0,0,76.68688684190819,0,0,0,0,0,0,0,0.13470890540198951,0.06497444732014765,0.013178564483664362,0.010449971087594271,0.5358192659096971,0.0926485512663566,0.0014537996545534342,0.0014648568370486709,0.001277314336268831,0.014435049242978181,0.0015076061643925053,0.018893256432084837,0.00899736702594261
1720455345.939,0.39699162730899157,0.23129171508299431,0.05441585625078958,0.043080874092995707,2.836484488468221,0.2414708770815388,0.0050681653229543155,0.0060204866474788685,0.003665443932693554,0.06861056960026748,0.00463111872749313,0.06073342035461499,0.03031429670247126,43962742.18356933,10277165.304432364,1386869.5699254635,19870422.034651265,204741790.72702333,50394294.573643416,10470212.584561208,180416.2051879918,53652586.821292914,6696742.40285311,28296873.672210053,1026782.0118681634,2584344.3250957704,28961101.703442823,3192897.8504302744,1700.2292046418452,3687946.6903598397,96597501.89300412,35505796.152741894,1290.5569456028172,522.2967064995628,676.4409050039452,5650678.356490081,741.2098948625612,1903.4818045327804,692.2556899271387,0,1889899.9747956651,0,0,67641347.74577047,0,227.74534334167362,0,0,0,0,0,76.9172988807932,0,0,0,0,0,0,0,0.1189475871526145,0.06443923112421558,0.015434804243868122,0.01222812529712354,0.5719306060972175,0.08987188605742605,0.0013750398521317664,0.0015750181917853013,0.0012614945751853288,0.01617485024197844,0.0015609405329430174,0.019188999203892415,0.009102260782096019
1720455350.939,0.3942711827624981,0.22978419958829163,0.05400018166475154,0.04345901423377569,2.8360785511938054,0.24039844375883782,0.005141348218974665,0.005691072041847041,0.0032375509351052854,0.06719475761423556,0.004574188164834187,0.0609372673338484,0.0302431829728802,43655600.63538525,10307269.398147315,1381561.6202240738,15613198.47300491,181073552.1617552,44220672.65348098,10230171.854910268,356774.60317460314,78342447.67161462,8473792.779923461,27955904.81809243,778914.8534775501,2483931.2699875333,28766305.448963933,3830694.5231947135,1838.552140189601,3621843.882930376,113578171.07621711,29082705.746239875,1260.969558682385,517.1717171717171,438.9904078023687,7149995.167804172,732.2785375882721,1913.4340693892955,444.03490704103206,0,1895599.1260224998,0,0,65804059.36760594,0,222.52403976747974,0,0,0,0,0,74.00581784017201,0,0,0,0,0,0,0,0.12018533386888816,0.0644172682656644,0.013408000151883114,0.012436635945031214,0.5971591094867581,0.08630791320523448,0.0014696283189502704,0.0014930983512798028,0.0011117385008526835,0.013752935057402195,0.0016552255020486936,0.01835120948829633,0.008809131482023936
1720455355.939,0.3810400484185794,0.22872850991596635,0.05417660867557132,0.04371487617623459,2.8303057904359807,0.22206985461189838,0.0050848646976904026,0.005891717287300509,0.003299473979168916,0.06776155719063544,0.004938414468008613,0.05986692794471478,0.029775936097382397,36836831.51997107,7999400.037348272,1226703.9110273607,15660649.208549133,178311087.32132316,35974257.49243144,10217220.162413413,353020.2434931629,79032782.78732836,10855010.901202206,28104272.609633356,529292.9789966894,2516906.900970163,21844864.485812392,3303341.7740429505,1967.448133163369,3633336.3483842737,94482058.35733582,28367714.812890746,1259.3731348682427,292.47741797279446,442.85868742566765,7329407.502485763,883.3932422717469,2000.6874468585488,374.88559399597295,0,1960419.7945845004,0,0,63332468.21833015,0,222.24231791792516,0,0,0,0,0,74.97711879919459,0,0,0,0,0,0,0,0.12206791110603855,0.06415417952104491,0.01542303439904304,0.014354127848241083,0.6166120003900062,0.07808972298002984,0.0013799823261349154,0.0015395147263261879,0.0011175708114031105,0.01399640486037814,0.0014776727905488627,0.016552539961622235,0.007911554698071947
1720455360.939,0.3646512834503181,0.22884063501666424,0.054287825888287775,0.04401086956050898,2.8366142009208426,0.2181210854047869,0.0049373280016160445,0.005817220989977205,0.003673199065749715,0.06756507876806672,0.0038968517473526084,0.06348880278895545,0.030874908178634287,29826873.144695472,10332443.413997972,1406483.9888872644,11630924.862377042,210043510.1421941,44449789.883555695,10374191.501083484,357697.86879907374,81299377.83379984,11027553.433362106,34904906.73047733,803598.9393068408,2495418.1501442646,14743818.088762153,3198645.9933342994,1946.483404006434,3596022.5972385164,97654923.24476248,29215699.422391996,1203.511220479671,296.4142273039766,683.3373496209242,7445857.155975097,512.0091430204111,1746.9542158844365,668.9531275518536,0,1901544.7036661354,0,0,71332929.4946469,0,225.65835383993831,0,0,0,0,0,74.3281252835393,0,0,0,0,0,0,0,0.10453562498261763,0.05419304429856547,0.01315067750427549,0.012586160849840267,0.6125015592987115,0.07512712633837608,0.0013056144059079037,0.0016954996652234428,0.0010316136962409234,0.01643316106402804,0.001400371993151068,0.017840952163183307,0.008375235825482672
1720455365.939,0.3611595591019745,0.22717291393106467,0.05423976708206474,0.04322932767458524,2.8371157104435523,0.21482975383322067,0.005082279755202848,0.006029623436625818,0.003787931480977006,0.06683958805771682,0.0037946680928421734,0.06324191723888686,0.03139270890656283,36775439.83409972,10399135.009022474,1174087.0919776252,15781967.995002665,207296719.51704443,36719379.81322758,10258670.25024516,356826.36394809507,79649403.43230729,10792195.647876946,35892536.92754049,783524.6837730394,2525928.1082967506,14544917.789198447,3220552.1389643294,2465.1986121928767,3660429.8443844276,76383448.21602863,21712415.504669312,1190.1354737950821,295.69203558988613,669.4633614818852,7288025.731792779,526.4974842998273,1776.3642934586194,752.3464908252668,0,1913502.3604250588,0,0,69772736.31109665,0,223.1504013365779,0,0,0,0,0,75.23464908252667,0,0,0,0,0,0,0,0.08908135806438332,0.05491168219560511,0.013500763797938591,0.012738400450278228,0.707122666578844,0.07814502490942926,0.0014003931304424416,0.0018761708144373508,0.0010314221383258262,0.014017325600147134,0.0013722138809405132,0.018760087687142723,0.00928053368893633
1720455370.939,0.3641952310794654,0.2283121537791331,0.054277645151021486,0.043648050859030424,2.8289086265776073,0.21247459338992228,0.005134529077001903,0.005570166518044006,0.0036972618423415167,0.06655811588261851,0.0037614634034933356,0.06078933551297741,0.02994252806889557,29129718.150507703,12935574.239454003,1244991.3300750894,15856173.909834098,221569537.1153881,43528192.73975076,10338562.43595374,359738.9579428197,78755510.86370982,13007934.410835216,28570745.012058757,1052111.417560138,2444583.4059892176,14394000.535360567,3838085.529659478,2300.9943261614517,3676641.6800457654,95097434.42017898,28618220.119198117,1199.2387644561556,223.62554368596335,661.9500808044533,9149225.029345373,523.861726229628,1795.539644559718,728.8126545791,0,1905474.1886299278,0,0,67359189.38480097,0,224.85726833552917,0,0,0,0,0,72.88126545791,0,0,0,0,0,0,0,0.09094700056646465,0.0450443046386993,0.01563336670674252,0.012508875068098219,0.6888852473377101,0.07691364312519536,0.0014874262662924536,0.0020475257744477855,0.0010301263570078013,0.015273078638586707,0.001373022954303176,0.016587707385997557,0.009105626939739497
1720455375.939,0.3629324023066245,0.23008840248145357,0.05387655163198731,0.04378337046358842,2.830347741593989,0.2120812238628245,0.005058610382396156,0.005841300344030434,0.003653790930165148,0.06766430937528091,0.003772776301903164,0.062334474040714044,0.030548908019994853,29052833.374862067,15732084.310513042,1222783.4644943695,15905836.43934487,219517830.50847462,44167046.36635097,10126087.660825001,180281.5588765313,52955057.66444509,12949250.876404492,28453180.974562395,1046258.8483120562,1896998.8605873492,14355901.897269784,3893850.339635145,2264.6934149173408,3687120.1258443603,115863035.92781529,29051232.857640103,1100.9568863563059,298.2325208875621,667.6325702694871,9108252.188764043,521.7074857163652,1859.5529082753735,752.7474546991584,0,1932523.6087844926,0,0,63122795.238878846,0,220.19137727126116,0,0,0,0,0,75.27474546991584,0,0,0,0,0,0,0,0.1045005185322309,0.055346072293523715,0.015665288103469722,0.010599527324280912,0.7648087151081848,0.07998541632717425,0.0013718611769591227,0.0019591759347944004,0.0009392050332697529,0.0176817547543561,0.0013742117561161048,0.016423879017971873,0.0092087473674072
1720455380.939,0.36422207087456543,0.23235005846596532,0.05405988504613136,0.043988965392947506,2.8319847979029533,0.20457352635460258,0.005008564472941221,0.005559353999708586,0.0036359743375949387,0.06765559300345983,0.0037629401058043993,0.06158943310025858,0.030224741883025846,21848838.86957297,12804079.0576387,1021025.376815566,19555154.502921846,189435543.1818999,44464341.29164285,10290175.048725842,360332.2162319686,54177549.89809153,13190474.161129111,21694056.157744814,1048575.4033285991,2568354.847754163,14381973.64714273,3794646.9562089737,2319.831917420298,3626978.1362072416,94978256.0339556,29258523.699784297,0,298.4117732769926,683.0461367426348,9277053.471726434,530.3540379564204,1715.4302778688227,535.9352511261892,0,368.3122021400953,0,0,54955661.1632675,0,223.8292136468788,0,0,0,0,0,76.56217873231274,0,0,0,0,0,0,0,0.10246945109058296,0.05578179790656416,0.015802550337984257,0.010652197317421515,0.7913518747344453,0.08217654460284127,0.0013965024044728545,0.002048161611869648,0.000937251743460372,0.015268143721355782,0.0013055642500350193,0.016454765995989103,0.010579779733003032
1720455385.939,0.3582970892281349,0.23253605379310346,0.0544342462393839,0.04375146122568058,2.8314867526115344,0.18730575756301757,0.005126090987649875,0.005837454181381296,0.0033513136329237298,0.06719588233234433,0.0035890391677088377,0.062275823978831246,0.031099857794788754,29738289.690853115,12919571.978221415,1196607.4564560242,19586308.2617654,167108108.8139282,44073085.78426892,10170462.535556117,359986.31084574223,79028415.00594616,13279938.079354256,21256987.584506914,808987.4776386406,1899593.1105549834,14682786.657679487,3189973.7205081666,2358.4280984597667,3632797.914045548,95778653.31882481,28990952.967627544,0,149.12440383005062,516.6312299542326,9340416.858632956,445.43526725028545,1831.8425760286227,527.6019431767998,0,371.6878402903811,0,0,50962069.4958288,0,221.22205019263316,0,0,0,0,0,75.37170616811424,0,0,0,0,0,0,0,0.1022858495646996,0.05641059645273088,0.015460925044011536,0.012485525454147234,0.7504263824849039,0.0650607196947217,0.0015693200254175254,0.0021324713233847412,0.0009266027113222637,0.013200695234787287,0.0012836921284625805,0.017510953328577904,0.009660602168095899
1720455390.939,0.35708946726431035,0.23360417392248792,0.05416091524733412,0.043542011619265145,2.8366947978740917,0.1290636877061016,0.005144378303045862,0.0056895014898688916,0.0030693252229459017,0.06849428029780535,0.003497203680936533,0.0623118737280379,0.030918060956365387,29999610.845763836,15458372.065239035,1028094.7867298578,19473503.797560137,187416485.77544415,35864550.00802125,7773334.164634258,368362.3361144219,78697939.74628124,14865755.707641428,14347461.91533479,1030964.9862708852,2523829.8653161586,7406449.261518113,3817510.8520536534,2502.3696682464456,0,77323343.6396568,21253699.434947684,0,228.84386174016686,440.9753996877859,10753819.937397206,450.96060333596347,1984.7454281150733,526.111049946787,0,148.29028112159006,0,0,50754010.428291775,0,225.3314506812389,0,0,0,0,0,75.15872142096958,0,0,0,0,0,0,0,0.11637488151923459,0.055935293690589305,0.01534807178335381,0.012358504759082406,0.6652952275998064,0.05196409088417517,0.0013951152719075559,0.0022317909052107327,0.0007476550286130925,0.01570713531082247,0.0010328618287019746,0.016459259730379715,0.010576951052684247
1720455395.939,0.3543192649448636,0.23469481279801988,0.053947308085697074,0.043531433374386495,2.830016823569951,0.10652270860102869,0.0050677891199879845,0.005834266418129728,0.003810383651540241,0.06811341165430494,0.0030446248500174957,0.061001911199625114,0.03038025063745231,29629511.31746953,12955111.418483602,1014143.5955507662,19749961.655116633,149685852.95077804,44135706.404554024,10606988.436702209,363248.07169617276,108712855.0129204,17330885.387905367,14433044.948590625,780088.5300266744,2418618.6012977655,8691.81659895531,3200405.343428093,2319.1539880550126,0,95802630.49076861,29062684.311679754,0,225.66664218026884,27046042.34909186,12796627.50618086,302.4384841157034,1919.4001874414246,504.1939965181916,0,149.09183562042733,0,0,51591563.277594395,0,0,0,0,0,0,0,72.0277137883131,0,0,0,0,0,0,0,0.10169102770839014,0.04626038516818434,0.015416544721287551,0.012541945778906882,0.7908035477664945,0.03973746648458678,0.00147915380211818,0.002406089750774249,0.0012049990417353693,0.018026625225522293,0.0016764325004244758,0.015383738484294963,0.010367424870847712
